,measurement,timestamp_pulse_id,imageid,separation_um,balance,xi_um_guess,crop_px,snr_db,sigma_x_F_gamma_um_multiplier,pixis_profile_avg_width,sigma_F_gamma_um_opt_v2,xi_x_um_v2,xi_y_um_v2,chi2distance_deconvmethod_2d_v2,chi2distance_deconvmethod_1d_v2,xi_um_v2
1484,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547413320,27,890.0,1.0,400.0,50.0,,1.2,200.0,,,,,2939.41486298844,1100.891469109951
1485,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547412420,7,890.0,1.0,400.0,50.0,,1.2,200.0,,,,,4637.032724353311,1025.8618784649243
1486,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547412800,14,890.0,1.0,400.0,50.0,,1.2,200.0,,,,,12164.162033256369,1209.4090969445251
1487,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547415260,70,890.0,1.0,400.0,50.0,,1.2,200.0,,,,,5811.632193392876,1039.30782544217
1488,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547413000,24,890.0,1.0,400.0,50.0,,1.2,200.0,,,,,9601.886578919988,1261.8382696737494
1489,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547412360,4,890.0,1.0,400.0,50.0,,1.2,200.0,,,,,5675.891527491207,1351.7470722239866
1490,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547413920,42,890.0,1.0,400.0,50.0,,1.2,200.0,,,,,2683.234322110465,1439.7702635883882
1491,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547414720,57,890.0,1.0,400.0,50.0,,1.2,200.0,,,,,5954.462734897654,1223.9359566801631
1492,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547415140,65,890.0,1.0,400.0,50.0,,1.2,200.0,,,,,5466.633434575826,1146.9429739236025
1493,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547412880,18,890.0,1.0,400.0,50.0,,1.2,200.0,,,,,7927.572479297009,1358.519115472193
1494,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547414300,49,890.0,1.0,400.0,50.0,,1.2,200.0,,,,,33855.16493688214,1443.729177428503
1495,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547414820,62,890.0,1.0,400.0,50.0,,1.2,200.0,,,,,6170.917802287039,1208.333189079251
1496,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547412920,20,890.0,1.0,400.0,50.0,,1.2,200.0,,,,,5899.789326540992,1244.9845970435256
1497,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547414320,50,890.0,1.0,400.0,50.0,,1.2,200.0,,,,,6341.376946441109,1134.5779631384878
1498,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547414200,44,890.0,1.0,400.0,50.0,,1.2,200.0,,,,,4765.104161225413,1068.4010637070935
1499,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547412380,5,890.0,1.0,400.0,50.0,,1.2,200.0,,,,,3578.40808513545,1274.4284005091854
1500,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547412520,12,890.0,1.0,400.0,50.0,,1.2,200.0,,,,,9323.065025655833,1193.112386713254
1501,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547413380,30,890.0,1.0,400.0,50.0,,1.2,200.0,,,,,6180.41566273278,1140.4126609281225
1502,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547412080,2,890.0,1.0,400.0,50.0,,1.2,200.0,,,,,5555.76969804326,935.038843717567
1503,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547415340,73,890.0,1.0,400.0,50.0,,1.2,200.0,,,,,2868.21756633225,1365.5471885431964
1504,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547412840,16,890.0,1.0,400.0,50.0,,1.2,200.0,,,,,2608.390029444957,1001.5697840139156
1505,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547413820,37,890.0,1.0,400.0,50.0,,1.2,200.0,,,,,2793.6795473170178,1229.680257756466
1506,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547412540,13,890.0,1.0,400.0,50.0,,1.2,200.0,,,,,8842.641434085392,1120.2889668705077
1507,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547414840,63,890.0,1.0,400.0,50.0,,1.2,200.0,,,,,2215.595301526229,1174.3082001020937
1508,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547413340,28,890.0,1.0,400.0,50.0,,1.2,200.0,,,,,4095.4691532481065,1321.6523037686231
1509,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547415180,66,890.0,1.0,400.0,50.0,,1.2,200.0,,,,,3210.029234666192,1208.7535137748184
1510,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547413460,34,890.0,1.0,400.0,50.0,,1.2,200.0,,,,,6861.268218922472,1240.824444930055
1511,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547414780,60,890.0,1.0,400.0,50.0,,1.2,200.0,,,,,4163.534525268205,1160.76478654958
1512,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547415280,71,890.0,1.0,400.0,50.0,,1.2,200.0,,,,,9246.410696284447,1028.5633542492033
1513,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547414700,56,890.0,1.0,400.0,50.0,,1.2,200.0,,,,,5272.618677373741,1303.315353256358
1514,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547412980,23,890.0,1.0,400.0,50.0,,1.2,200.0,,,,,4347.362725691138,1075.1480147626687
1515,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547412820,15,890.0,1.0,400.0,50.0,,1.2,200.0,,,,,3720.558618519528,1127.974296177846
1516,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547414340,51,890.0,1.0,400.0,50.0,,1.2,200.0,,,,,4899.754327193774,1415.7690627025293
1517,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547413300,26,890.0,1.0,400.0,50.0,,1.2,200.0,,,,,2690.0402552197825,1208.3769289049203
1518,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547414860,64,890.0,1.0,400.0,50.0,,1.2,200.0,,,,,2210.062890103638,1301.021408665931
1519,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547412500,11,890.0,1.0,400.0,50.0,,1.2,200.0,,,,,10260.492082481069,1264.2703672695086
1520,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547414660,54,890.0,1.0,400.0,50.0,,1.2,200.0,,,,,3180.130709670061,1180.9466992094324
1521,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547414360,52,890.0,1.0,400.0,50.0,,1.2,200.0,,,,,1467.5230623200691,1249.1817340238345
1522,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547412460,9,890.0,1.0,400.0,50.0,,1.2,200.0,,,,,9584.646219082417,976.7606968156016
1523,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547413880,40,890.0,1.0,400.0,50.0,,1.2,200.0,,,,,1720.72692054667,1388.7439920570075
1524,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547412040,0,890.0,1.0,400.0,50.0,,1.2,200.0,,,,,3418.140973872668,1161.4094194671643
1525,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547414280,48,890.0,1.0,400.0,50.0,,1.2,200.0,,,,,4400.061044925826,1199.510164449429
1526,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547412940,21,890.0,1.0,400.0,50.0,,1.2,200.0,,,,,2398.6414179498047,1007.690567205068
1527,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547415220,68,890.0,1.0,400.0,50.0,,1.2,200.0,,,,,5800.012357754836,1475.5610181651425
1528,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547415240,69,890.0,1.0,400.0,50.0,,1.2,200.0,,,,,5585.60883955591,1301.7001791062992
1529,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547412900,19,890.0,1.0,400.0,50.0,,1.2,200.0,,,,,7229.635442156741,1033.2331275993977
1530,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547413420,32,890.0,1.0,400.0,50.0,,1.2,200.0,,,,,4339.473846267709,1209.3021206905603
1531,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547413800,36,890.0,1.0,400.0,50.0,,1.2,200.0,,,,,2041.0261675522013,1412.896956990042
1532,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547413280,25,890.0,1.0,400.0,50.0,,1.2,200.0,,,,,1906.5404135040649,1648.500895537121
1533,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547412860,17,890.0,1.0,400.0,50.0,,1.2,200.0,,,,,1722.1915838593322,1640.2211156820515
1534,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547412480,10,890.0,1.0,400.0,50.0,,1.2,200.0,,,,,2303.580271730244,1434.8549161480944
1535,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=1.5 (bg3ab) ap5=7.0 ap7=1.5,1547468689,11,1047.0,1.0,400.0,50.0,,1.2,200.0,,,,,16053.436118813475,1569.5063478562035
1536,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=1.5 (bg3ab) ap5=7.0 ap7=1.5,1547469789,39,1047.0,1.0,400.0,50.0,,1.2,200.0,,,,,17514.13284758882,1546.311357607087
1537,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=1.5 (bg3ab) ap5=7.0 ap7=1.5,1547469229,25,1047.0,1.0,400.0,50.0,,1.2,200.0,,,,,237308.4893363705,1779.862159725829
1538,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=1.5 (bg3ab) ap5=7.0 ap7=1.5,1547469149,21,1047.0,1.0,400.0,50.0,,1.2,200.0,,,,,83102.99798158079,472396630.58233154
1539,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=1.5 (bg3ab) ap5=7.0 ap7=1.5,1547468389,8,1047.0,1.0,400.0,50.0,,1.2,200.0,,,,,,
1540,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=1.5 (bg3ab) ap5=7.0 ap7=1.5,1547469169,22,1047.0,1.0,400.0,50.0,,1.2,200.0,,,,,73651.95903398296,5936.042193534246
1541,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=1.5 (bg3ab) ap5=7.0 ap7=1.5,1547468729,13,1047.0,1.0,400.0,50.0,,1.2,200.0,,,,,17416.887825619175,3333.320451125416
1542,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=1.5 (bg3ab) ap5=7.0 ap7=1.5,1547468309,4,1047.0,1.0,400.0,50.0,,1.2,200.0,,,,,16398.7875204562,1761.0436120693078
1543,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=1.5 (bg3ab) ap5=7.0 ap7=1.5,1547468829,18,1047.0,1.0,400.0,50.0,,1.2,200.0,,,,,20812.471266040902,3519.752114007871
1544,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=1.5 (bg3ab) ap5=7.0 ap7=1.5,1547468809,17,1047.0,1.0,400.0,50.0,,1.2,200.0,,,,,26596.15244776675,4302.015520755301
1545,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=1.5 (bg3ab) ap5=7.0 ap7=1.5,1547469309,28,1047.0,1.0,400.0,50.0,,1.2,200.0,,,,,8699.128705470832,1877.4114108560184
1546,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=1.5 (bg3ab) ap5=7.0 ap7=1.5,1547469669,33,1047.0,1.0,400.0,50.0,,1.2,200.0,,,,,34348.813803672776,98064.72441785662
1547,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=1.5 (bg3ab) ap5=7.0 ap7=1.5,1547469729,36,1047.0,1.0,400.0,50.0,,1.2,200.0,,,,,18484.06662703368,28283.609067891928
1548,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=1.5 (bg3ab) ap5=7.0 ap7=1.5,1547468869,20,1047.0,1.0,400.0,50.0,,1.2,200.0,,,,,,
1549,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=1.5 (bg3ab) ap5=7.0 ap7=1.5,1547469769,38,1047.0,1.0,400.0,50.0,,1.2,200.0,,,,,12109.362544183525,3157.4725715097607
1550,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=1.5 (bg3ab) ap5=7.0 ap7=1.5,1547469269,26,1047.0,1.0,400.0,50.0,,1.2,200.0,,,,,,
1551,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=1.5 (bg3ab) ap5=7.0 ap7=1.5,1547468789,16,1047.0,1.0,400.0,50.0,,1.2,200.0,,,,,19164.14377285405,5176.726423439447
1552,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=1.5 (bg3ab) ap5=7.0 ap7=1.5,1547469209,24,1047.0,1.0,400.0,50.0,,1.2,200.0,,,,,10537.186643021145,1427.8923114544978
1553,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=1.5 (bg3ab) ap5=7.0 ap7=1.5,1547469709,35,1047.0,1.0,400.0,50.0,,1.2,200.0,,,,,28794.596984804863,3529.408254529806
1554,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=1.5 (bg3ab) ap5=7.0 ap7=1.5,1547469609,30,1047.0,1.0,400.0,50.0,,1.2,200.0,,,,,,
1555,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=1.5 (bg3ab) ap5=7.0 ap7=1.5,1547469649,32,1047.0,1.0,400.0,50.0,,1.2,200.0,,,,,41301.62268119457,13719.70741301544
1556,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=1.5 (bg3ab) ap5=7.0 ap7=1.5,1547468249,1,1047.0,1.0,400.0,50.0,,1.2,200.0,,,,,23673.98881525275,4371.026014618569
1557,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=1.5 (bg3ab) ap5=7.0 ap7=1.5,1547468349,6,1047.0,1.0,400.0,50.0,,1.2,200.0,,,,,,
1558,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=1.5 (bg3ab) ap5=7.0 ap7=1.5,1547468369,7,1047.0,1.0,400.0,50.0,,1.2,200.0,,,,,26471.088944533967,8731.681696020383
1559,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=1.5 (bg3ab) ap5=7.0 ap7=1.5,1547469189,23,1047.0,1.0,400.0,50.0,,1.2,200.0,,,,,24847.44771958508,2505.5138552311737
1560,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=1.5 (bg3ab) ap5=7.0 ap7=1.5,1547469749,37,1047.0,1.0,400.0,50.0,,1.2,200.0,,,,,13806.067909996844,2092.574541992619
1561,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=1.5 (bg3ab) ap5=7.0 ap7=1.5,1547469329,29,1047.0,1.0,400.0,50.0,,1.2,200.0,,,,,,
1562,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=1.5 (bg3ab) ap5=7.0 ap7=1.5,1547468709,12,1047.0,1.0,400.0,50.0,,1.2,200.0,,,,,10078.26054953246,2754.75741675108
1563,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=1.5 (bg3ab) ap5=7.0 ap7=1.5,1547468329,5,1047.0,1.0,400.0,50.0,,1.2,200.0,,,,,22117.00656511511,34838.20916741756
1564,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=1.5 (bg3ab) ap5=7.0 ap7=1.5,1547469689,34,1047.0,1.0,400.0,50.0,,1.2,200.0,,,,,27547.124615332228,16124.042147525362
1565,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=1.5 (bg3ab) ap5=7.0 ap7=1.5,1547468289,3,1047.0,1.0,400.0,50.0,,1.2,200.0,,,,,24026.750819885747,472396630.58233154
1566,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=1.5 (bg3ab) ap5=7.0 ap7=1.5,1547468749,14,1047.0,1.0,400.0,50.0,,1.2,200.0,,,,,21193.456314985924,472396630.58233154
1567,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=1.5 (bg3ab) ap5=7.0 ap7=1.5,1547468409,9,1047.0,1.0,400.0,50.0,,1.2,200.0,,,,,18020.493823303867,4202.8670615479805
1568,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=1.5 (bg3ab) ap5=7.0 ap7=1.5,1547469629,31,1047.0,1.0,400.0,50.0,,1.2,200.0,,,,,27069.785943023428,472396630.58233154
1569,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=1.5 (bg3ab) ap5=7.0 ap7=1.5,1547468229,0,1047.0,1.0,400.0,50.0,,1.2,200.0,,,,,19114.96013462843,4796.170461049491
1570,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=1.5 (bg3ab) ap5=7.0 ap7=1.5,1547468269,2,1047.0,1.0,400.0,50.0,,1.2,200.0,,,,,22578.524572137,482304337.3370869
1571,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=1.5 (bg3ab) ap5=7.0 ap7=1.5,1547468769,15,1047.0,1.0,400.0,50.0,,1.2,200.0,,,,,23293.47101424964,26353.37044716624
1572,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1047um (3d) ap5=7.0 ap7=1.5 (bg3ab) ap5=7.0 ap7=1.5,1547469289,27,1047.0,1.0,400.0,50.0,,1.2,200.0,,,,,22805.78547315167,513903.7561341664
1573,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1335um (4d) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547489183,57,1335.0,1.0,400.0,50.0,,1.2,200.0,,,,,,
1574,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1335um (4d) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547487203,8,1335.0,1.0,400.0,50.0,,1.2,200.0,,,,,,
1575,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1335um (4d) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547486823,1,1335.0,1.0,400.0,50.0,,1.2,200.0,,,,,,
1576,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 1335um (4d) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547487323,14,1335.0,1.0,400.0,50.0,,1.2,200.0,,,,,,
1577,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0215um (3a#1) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1547995101,29,215.0,1.0,400.0,50.0,,1.2,200.0,,,,,276.1356343149105,471.850383117482
1578,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545652603,5,322.0,1.0,800.0,50.0,,1.2,200.0,,,,,549.7459963679527,587.7530824137993
1579,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0215um (3a#1) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1547995101,29,215.0,1.0,800.0,50.0,,1.2,200.0,,,,,272.16757813811165,506.3158393478466
1580,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0322um (4a) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1548027980,47,322.0,1.0,800.0,50.0,,1.2,200.0,,,,,137.2589704411936,515.6186004952851
1581,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0322um (4a) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1548027060,25,322.0,1.0,800.0,50.0,,1.2,200.0,,,,,138.0754318433915,459.22068380541367
1582,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0322um (4a) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1548026120,3,322.0,1.0,800.0,50.0,,1.2,200.0,,,,,48.71104430108996,493.49603668474816
1583,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0322um (4a) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1548026140,4,322.0,1.0,800.0,50.0,,1.2,200.0,,,,,73.18427256679196,526.4829622920714
1584,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0322um (4a) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1548027020,23,322.0,1.0,800.0,50.0,,1.2,200.0,,,,,252.31038682956765,551.1454156008939
