,measurement,timestamp_pulse_id,imageid,separation_um,pixis_profile_avg_width,crop_px,shiftx_um,shiftx_um_range_0,shiftx_um_range_1,shiftx_um_do_fit,wavelength_nm,wavelength_nm_range_0,wavelength_nm_range_1,wavelength_nm_do_fit,z_mm,z_mm_range_0,z_mm_range_1,z_mm_do_fit,d_um,d_um_range_0,d_um_range_1,d_um_do_fit,gamma,gamma_range_0,gamma_range_1,gamma_do_fit,w1_um,w1_um_range_0,w1_um_range_1,w1_um_do_fit,w2_um,w2_um_range_0,w2_um_range_1,w2_um_do_fit,I_Airy1,I_Airy1_range_0,I_Airy1_range_1,I_Airy1_do_fit,I_Airy2,I_Airy2_range_0,I_Airy2_range_1,I_Airy2_do_fit,x1_um,x1_um_range_0,x1_um_range_1,x1_um_do_fit,x2_um,x2_um_range_0,x2_um_range_1,x2_um_do_fit,normfactor,normfactor_range_0,normfactor_range_1,normfactor_do_fit,mod_sigma_um,mod_sigma_um_range_0,mod_sigma_um_range_1,mod_sigma_um_do_fit,mod_shiftx_um,mod_shiftx_um_range_0,mod_shiftx_um_range_1,mod_shiftx_um_do_fit,shiftx_um_fit,wavelength_nm_fit,z_mm_fit,d_um_fit,d_um_at_detector,gamma_fit,w1_um_fit,w2_um_fit,I_Airy1_fit,I_Airy2_fit,x1_um_fit,x2_um_fit,chi2distance_fitting,mod_sigma_um_fit,mod_shiftx_um_fit,gamma_fit_v2,xi_um_fit_v2,xi_um_fit
29,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0322um (4a) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1548026060,0,322.0,200.0,,663.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,322.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-1610.0,-2610.0,0.0,True,1610.0,0.0,2610.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,665.0036857557661,7.959402209338329,,,3031.048230562917,0.8378952424358169,10.857970932357578,10.88772847961272,1.0,1.266388701377898,-1997.2078921516013,1033.840338411316,0.0696792570271096,21410.408169343427,6954.622099430351,0.794837468563534,475.15823603595584,541.4063785975931
30,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0322um (4a) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1548027100,27,322.0,200.0,,403.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,322.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-1610.0,-2610.0,0.0,True,1610.0,0.0,2610.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,404.9409350328781,7.962784237293147,,,3129.84579535759,0.9381996644548516,11.174748532842,10.844556519774915,1.0,1.3517575759763825,-1795.0637676498277,1334.7820277077622,0.0349048296564105,15436.404481558431,9999.997278373923,0.76061552821961,435.27245684304114,901.4799963287712
31,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0322um (4a) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1548027560,38,322.0,200.0,,676.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,322.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-1610.0,-2610.0,0.0,True,1610.0,0.0,2610.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,669.5713946374572,7.984410153787109,,,3025.5634830365816,0.8820521994866807,10.897300007184205,10.80276589065225,1.0,1.813959235773012,-2000.9383747509648,1024.6251082856163,0.0181194380299481,10327.811187514066,4575.781965850549,0.7995928385057449,481.4529658911301,642.705502319429
32,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0322um (4a) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1548026220,8,322.0,200.0,,507.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,322.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-1610.0,-2610.0,0.0,True,1610.0,0.0,2610.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,506.7272670065274,7.980488079830994,,,2981.148549005108,0.8426677950088249,10.908677088485668,10.683228468104428,1.0,1.593131945137706,-1890.428382358224,1090.720166646883,0.0878659608465479,8627.943049799316,1300.357690960593,0.833151374680571,532.9198939842547,550.3148412637855
33,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0322um (4a) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1548027140,29,322.0,200.0,,104.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,322.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-1610.0,-2610.0,0.0,True,1610.0,0.0,2610.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,107.19994280725471,7.97076057631796,,,3097.657885781124,0.8433910544470954,10.998031625362698,10.896657786119562,1.0,1.2790805252471449,-1466.837506092124,1630.820379689,0.02434771833517,14904.083301996485,6176.090698754861,0.7739997440472575,449.8472774433585,551.6990753493396
34,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0322um (4a) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1548026700,20,322.0,200.0,,104.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,322.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-1610.0,-2610.0,0.0,True,1610.0,0.0,2610.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,106.8709102876412,7.97149601370343,,,3093.907987491937,0.9378298707243342,11.045227375901671,10.90891218991568,1.0,1.4031968904333536,-1465.7691265470305,1628.1388609449066,0.0362355511362015,15038.83089684271,9601.410503969364,0.7649151568974293,439.8263961688266,898.7073199970783
35,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0322um (4a) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1548027880,42,322.0,200.0,,403.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,322.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-1610.0,-2610.0,0.0,True,1610.0,0.0,2610.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,399.6017957178426,7.958533889368758,,,3109.6574544099167,0.9422946381305556,11.135682471649815,10.872885721505943,1.0,1.5148085059018732,-1781.0196929439376,1328.637761465979,0.0337995047778408,15678.54110212325,9999.993013287734,0.768864426677529,444.1141696271595,933.9237772304706
36,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0322um (4a) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1548026080,1,322.0,200.0,,117.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,322.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-1610.0,-2610.0,0.0,True,1610.0,0.0,2610.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,119.4046637572858,7.948761886867785,,,3112.577004239864,0.8915871591793709,11.155761933853777,10.828663585780577,1.0,1.2531508383818488,-1500.5161384724822,1612.0608657673818,0.0390664585959206,15174.595745815472,9999.9999903792,0.7175662260868739,395.2244172525913,672.1413153097286
37,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0322um (4a) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1548026100,2,322.0,200.0,,104.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,322.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-1610.0,-2610.0,0.0,True,1610.0,0.0,2610.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,106.05343618893494,7.960042634000889,,,3089.234674483683,0.8803602798844741,10.976327156561752,10.936727303698202,1.0,1.1060676972837298,-1465.9782911132029,1623.2563833704803,0.0386341789959148,19147.582254650497,9999.999920635457,0.768126110331987,443.30472920991264,637.8450329124798
38,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0322um (4a) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1548026240,9,322.0,200.0,,117.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,322.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-1610.0,-2610.0,0.0,True,1610.0,0.0,2610.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,116.17648728706422,7.962450842707461,,,3115.51835350009,0.913741243804025,11.140021215472908,10.89139980397412,1.0,1.3422747772503931,-1501.3566933016054,1614.1616601984847,0.0417252311390589,16128.883365394362,9999.9981310912,0.7539634948952934,428.44967507659743,758.0864012755286
39,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0322um (4a) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1548027080,26,322.0,200.0,,377.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,322.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-1610.0,-2610.0,0.0,True,1610.0,0.0,2610.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,378.6182450045767,7.960522255215595,,,3016.274258486714,0.852843364428207,10.827485924851764,10.871566074872227,1.0,1.3222455886848143,-1705.3041479715114,1310.9701105152028,0.1065517282403604,17194.402864887365,9999.994612777004,0.7201472877190018,397.37976528920944,570.686334293909
40,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0322um (4a) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1548027000,22,322.0,200.0,,91.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,322.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-1610.0,-2610.0,0.0,True,1610.0,0.0,2610.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,89.89493047375231,7.986056594807511,,,2992.130634802592,0.8522413223289491,10.829661218589344,10.774383060716444,1.0,1.4677455561422064,-1431.4546146696775,1560.6760201329143,0.0484127847049165,8984.92851554049,1802.5448417866885,0.8352622888009544,536.6525273533364,569.4246534172556
41,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0322um (4a) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1548027420,31,322.0,200.0,,390.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,322.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-1610.0,-2610.0,0.0,True,1610.0,0.0,2610.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,391.23728310381534,7.97310189175629,,,3068.300047888336,0.9456920607418168,11.053294766582225,10.890664870152008,1.0,1.3810875095280457,-1749.1150440969802,1319.185003791356,0.02113673555014,12175.819349090802,7637.89673361251,0.7767853699720465,453.0350144422927,963.5513348012812
42,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0322um (4a) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1548026640,17,322.0,200.0,,403.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,322.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-1610.0,-2610.0,0.0,True,1610.0,0.0,2610.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,403.9171456795093,7.961682992725419,,,3121.0550128726463,0.8649514204707286,11.152999474878438,10.86284551258002,1.0,1.332277563754053,-1797.5844170364958,1323.4705958361508,0.0417390863198785,21091.53627452485,9999.999917664336,0.7729981396273794,448.7146748938733,597.770122248106
43,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0322um (4a) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1548026580,14,322.0,200.0,,377.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,322.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-1610.0,-2610.0,0.0,True,1610.0,0.0,2610.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,376.9264480268541,7.973531872111737,,,3017.860474487089,0.8009460008378054,10.821687069381534,10.794242132118123,1.0,1.3835895435735528,-1711.2367255459835,1306.6237489411055,0.0477346245581561,9250.973792036204,1775.522424920011,0.7863290313943513,464.3995020033811,483.2833185037827
44,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0322um (4a) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1548027460,33,322.0,200.0,,117.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,322.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-1610.0,-2610.0,0.0,True,1610.0,0.0,2610.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,110.5406239364802,7.968012585568112,,,3114.413490755289,0.9033459960325572,11.037046102092004,10.891040919944915,1.0,1.4071037776870507,-1492.5440917652122,1621.869398990077,0.0263846188996255,16269.200617596412,9999.99983853937,0.747850585206847,422.4048386734312,714.1475649297361
45,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0322um (4a) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1548027120,28,322.0,200.0,,390.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,322.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-1610.0,-2610.0,0.0,True,1610.0,0.0,2610.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,393.5255356485716,7.961094676135802,,,3096.1453139964447,0.7864194836276976,11.058950553074064,10.884158744262066,1.0,1.4852825513146055,-1735.9033828330057,1360.241931163439,0.0325355309863029,10652.019685965672,4741.903811090804,0.7122325772183834,390.8557055361953,464.5106519848437
46,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0322um (4a) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1548027900,43,322.0,200.0,,117.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,322.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-1610.0,-2610.0,0.0,True,1610.0,0.0,2610.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,116.85056902321162,7.964909570799976,,,3115.528192396077,0.8844876892683418,11.162868617450732,10.878474624753572,1.0,1.482364495335856,-1501.813983679017,1613.7142087170605,0.0376394409389169,13438.855732097723,8031.957880109083,0.7398191720402166,414.7683865318027,649.8842172075631
47,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0322um (4a) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1548026600,15,322.0,200.0,,403.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,322.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-1610.0,-2610.0,0.0,True,1610.0,0.0,2610.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,398.87051510953415,7.964915582716597,,,3109.8971766044774,0.987100104687499,11.126027636372545,10.872294298409267,1.0,1.2919291485380562,-1771.178791915058,1338.7183846894193,0.0225502239103708,11039.32491056822,7952.29641832619,0.7615163549534598,436.2169582931721,1998.2029955819248
48,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0322um (4a) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1548026680,19,322.0,200.0,,260.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,322.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-1610.0,-2610.0,0.0,True,1610.0,0.0,2610.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,257.1841714034522,7.9712755278521215,,,3121.404736106638,0.9218509596977572,11.13650691723574,10.911175774530202,1.0,1.421522819861049,-1650.2073701172444,1471.1973659893938,0.0295813955542922,13877.647660239149,8718.097438827386,0.7567695153644591,431.2956550476226,798.1860490285135
49,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0322um (4a) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1548026540,12,322.0,200.0,,832.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,322.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-1610.0,-2610.0,0.0,True,1610.0,0.0,2610.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,825.6120466717412,7.976628401834943,,,3102.8729354185766,0.8479528025769442,11.052308554403416,10.958534228755074,1.0,1.3413586131029855,-2195.993649769939,906.8792856486376,0.0283252771993998,7478.085400983781,4193.227364591054,0.7245949947244715,401.1593541034301,560.6484769089004
50,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0445um (5a) ap5=7.0 ap7=50.0 (bg5ab) ap5=7.0 ap7=50.0,1548040339,50,445.0,200.0,,819.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,445.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-2225.0,-3225.0,0.0,True,2225.0,0.0,3225.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,808.2053525855954,7.954127427308404,,,4202.012833792758,0.7845657654123019,10.479865332677914,11.653033290051312,1.0,1.8677377312459271,-3096.2591982789204,1105.753635513838,0.0444219926772263,6442.939846904971,3899.509144240322,0.6532593073987908,482.2273183124804,638.8182973875045
51,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0445um (5a) ap5=7.0 ap7=50.0 (bg5ab) ap5=7.0 ap7=50.0,1548038999,21,445.0,200.0,,0.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,445.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-2225.0,-3225.0,0.0,True,2225.0,0.0,3225.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,-28.03810955621543,7.942951419889621,,,4121.868593536376,0.6911109889796754,10.241535199928512,11.859532432486516,1.0,1.4790650692742209,-2130.861808468063,1991.0067850683124,0.1323057046755361,8324.539876906481,3131.6924494517098,0.6438959771707975,474.2540731722548,517.6835067210354
52,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0445um (5a) ap5=7.0 ap7=50.0 (bg5ab) ap5=7.0 ap7=50.0,1548038939,18,445.0,200.0,,0.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,445.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-2225.0,-3225.0,0.0,True,2225.0,0.0,3225.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,-17.875938267000492,7.931045217261873,,,4136.745905694776,0.6953952581520252,10.472367035973862,11.876502714415668,1.0,1.7728754485962852,-2186.945925177582,1949.799980517194,0.1128972690841129,9560.506461493347,3160.302895330242,0.6584220047784969,486.74785092227904,522.0683078461345
53,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0445um (5a) ap5=7.0 ap7=50.0 (bg5ab) ap5=7.0 ap7=50.0,1548039419,30,445.0,200.0,,0.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,445.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-2225.0,-3225.0,0.0,True,2225.0,0.0,3225.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,-26.70535233461805,7.959499961694737,,,4138.427388265398,0.646569567824674,10.16310259991149,11.746397067908651,1.0,2.089318676347398,-2190.792597309353,1947.6347909560443,0.156461382858649,5301.195146382341,526.5624885759589,0.6433878127808579,473.8293661473922,476.50194478410594
54,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0445um (5a) ap5=7.0 ap7=50.0 (bg5ab) ap5=7.0 ap7=50.0,1548039319,25,445.0,200.0,,1339.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,445.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-2225.0,-3225.0,0.0,True,2225.0,0.0,3225.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,1331.7590766377775,7.963539028911583,,,3884.615379812785,0.764414936436312,10.863132439131324,11.945600465525688,1.0,2.0871997741198207,-3224.999998715359,659.6153810974256,0.3042886959217773,14975.97404151922,-9516.857012896737,0.6246531391433735,458.7098663930075,607.0941034965824
55,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0445um (5a) ap5=7.0 ap7=50.0 (bg5ab) ap5=7.0 ap7=50.0,1548039839,38,445.0,200.0,,0.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,445.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-2225.0,-3225.0,0.0,True,2225.0,0.0,3225.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,-28.53297850574654,7.932982859948106,,,4063.601995151041,0.6728834794584987,10.07325033311762,11.795601968354433,1.0,2.0161205726370817,-2080.972993169862,1982.629001981179,0.0522542817904765,5533.793978319967,2703.4424879826875,0.5971926743322212,438.252253243295,499.9160037820961
56,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0445um (5a) ap5=7.0 ap7=50.0 (bg5ab) ap5=7.0 ap7=50.0,1548040219,44,445.0,200.0,,1014.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,445.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-2225.0,-3225.0,0.0,True,2225.0,0.0,3225.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,1007.3758419874111,7.940912809236363,,,4127.33214815975,0.7248918447196349,10.262966093263945,11.680342070845768,1.0,1.178272763158262,-3199.517068672427,927.8150794873234,0.0640287055039379,6326.83761471571,3356.7006288831944,0.6297236485282416,462.70186929697314,554.7500291962734
57,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0445um (5a) ap5=7.0 ap7=50.0 (bg5ab) ap5=7.0 ap7=50.0,1548038959,19,445.0,200.0,,0.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,445.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-2225.0,-3225.0,0.0,True,2225.0,0.0,3225.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,-5.354864787166434,7.932427451555278,,,4198.058674849752,0.797845236476261,10.713569406115935,11.881801599134311,1.0,2.004581522657368,-2261.9380260289413,1936.1206488208104,0.0790969025047915,9759.441029516396,6539.814003004241,0.6373995980471048,468.8844471731943,662.131067416222
