,measurement,timestamp_pulse_id,imageid,separation_um,balance,snr_db,pixis_profile_avg_width,crop_px,xi_um_guess,sigma_x_F_gamma_um_multiplier,xatol,sigma_F_gamma_um_opt_v2,xi_x_um_v2,xi_y_um_v2,chi2distance_deconvmethod_2d_v2
2488,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547474998,47,322.0,1.0,,200.0,50.0,800.0,1.2,5.0,,725.7914252021249,600.7990706181964,836.0042051567011
2489,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547473278,10,322.0,1.0,,200.0,50.0,800.0,1.2,5.0,,635.6536343576928,1206.627310568991,1439.067170654322
2490,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547475938,70,322.0,1.0,,200.0,50.0,800.0,1.2,5.0,,686.4196824955928,735.3897359980526,1123.8436730938831
2491,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547474158,29,322.0,1.0,,200.0,50.0,800.0,1.2,5.0,,730.3109340098874,1206.627310568848,689.7785835349342
2492,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547473658,17,322.0,1.0,,200.0,50.0,800.0,1.2,5.0,,471.4786668704418,685.9206627170604,2734.9504668655463
2493,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547473598,14,322.0,1.0,,200.0,50.0,800.0,1.2,5.0,,657.9060207527554,1375.2893655638616,673.1738078410289
2494,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547474978,46,322.0,1.0,,200.0,50.0,800.0,1.2,5.0,,806.8368023532624,954.7316998149288,322.09947965277723
2495,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547475118,53,322.0,1.0,,200.0,50.0,800.0,1.2,5.0,,629.8807511890989,1206.62731056891,739.42850114915
2496,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547473158,4,322.0,1.0,,200.0,50.0,800.0,1.2,5.0,,677.68290439826,458.5370458380073,484.3127326412408
2497,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547474198,31,322.0,1.0,,200.0,50.0,800.0,1.2,5.0,,675.2301872366442,1598.166062527344,1030.145115247508
2498,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547474038,23,322.0,1.0,,200.0,50.0,800.0,1.2,5.0,,662.3246217456721,871.0413935099697,987.5714915317836
2499,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547473618,15,322.0,1.0,,200.0,50.0,800.0,1.2,5.0,,613.5363794056883,741.1123867203235,841.5222825514003
2500,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547475418,56,322.0,1.0,,200.0,50.0,800.0,1.2,5.0,,583.2671748691382,2081.660967566385,1184.541764441155
2501,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547474018,22,322.0,1.0,,200.0,50.0,800.0,1.2,5.0,,709.585373326288,1206.6273105688306,933.7642051274208
2502,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547473118,2,322.0,1.0,,200.0,50.0,800.0,1.2,5.0,,585.634499793297,600.7990706181967,1102.8187971455952
2503,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547475458,58,322.0,1.0,,200.0,50.0,800.0,1.2,5.0,,645.6903309304901,871.0413935099696,642.1738344747666
2504,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547473678,18,322.0,1.0,,200.0,50.0,800.0,1.2,5.0,,737.2586393254876,2081.660967579743,556.8328683699355
2505,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547476018,74,322.0,1.0,,200.0,50.0,800.0,1.2,5.0,,747.1886907791119,1598.1660625255136,1106.8653751911124
2506,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547473138,3,322.0,1.0,,200.0,50.0,800.0,1.2,5.0,,694.7272324452498,1598.1660625297404,504.2558445841269
2507,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547475918,69,322.0,1.0,,200.0,50.0,800.0,1.2,5.0,,647.6286563835275,1206.6273105689147,875.0886688259005
2508,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547475958,71,322.0,1.0,,200.0,50.0,800.0,1.2,5.0,,622.5498254899571,1598.1660625308862,549.1674144278163
2509,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547474178,30,322.0,1.0,,200.0,50.0,800.0,1.2,5.0,,690.5541249693725,954.7316998149288,2533.669321450985
2510,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547474458,32,322.0,1.0,,200.0,50.0,800.0,1.2,5.0,,683.0763092092358,871.0413935099699,545.43655404852
2511,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547475378,54,322.0,1.0,,200.0,50.0,800.0,1.2,5.0,,741.6192896819457,600.7990706181964,513.9501564769444
2512,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547473718,20,322.0,1.0,,200.0,50.0,800.0,1.2,5.0,,652.5601416655591,504.1333776093172,1114.689467120446
2513,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547476038,75,322.0,1.0,,200.0,50.0,800.0,1.2,5.0,,692.8187686749176,531.0770151996943,1413.4350430588038
2514,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547475498,60,322.0,1.0,,200.0,50.0,800.0,1.2,5.0,,654.9599402066598,1206.6273105689709,1297.6376826083774
2515,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547475578,64,322.0,1.0,,200.0,50.0,800.0,1.2,5.0,,518.9989365713182,1598.1660625272864,883.8957358239987
2516,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547475478,59,322.0,1.0,,200.0,50.0,800.0,1.2,5.0,,808.1386383004871,1206.6273105688083,456.1392127997577
2517,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547474118,27,322.0,1.0,,200.0,50.0,800.0,1.2,5.0,,768.9498264345089,871.0413935099696,1233.198530342319
2518,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547473538,11,322.0,1.0,,200.0,50.0,800.0,1.2,5.0,,732.2960241623003,419.79398551954745,725.3178911807441
2519,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547475838,65,322.0,1.0,,200.0,50.0,800.0,1.2,5.0,,622.5968347177666,1598.1660625274385,1919.801118510965
2520,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547475538,62,322.0,1.0,,200.0,50.0,800.0,1.2,5.0,,712.6295291418141,1206.6273105688713,385.782289881322
2521,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547474578,38,322.0,1.0,,200.0,50.0,800.0,1.2,5.0,,662.5319922221232,1968.6903824947424,611.6876435267168
2522,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547475518,61,322.0,1.0,,200.0,50.0,800.0,1.2,5.0,,779.6284974264247,743.3297809487078,303.97231306367183
2523,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547473558,12,322.0,1.0,,200.0,50.0,800.0,1.2,5.0,,770.5084270690976,1075.8209490746767,739.4849780347851
2524,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547473218,7,322.0,1.0,,200.0,50.0,800.0,1.2,5.0,,712.0442064011607,1051.7488971084122,550.2849621889357
2525,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547474478,33,322.0,1.0,,200.0,50.0,800.0,1.2,5.0,,732.9183401036815,426.6791716430316,988.6909113340243
2526,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547473238,8,322.0,1.0,,200.0,50.0,800.0,1.2,5.0,,631.957100046259,800.8411731090732,645.5733116812792
2527,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547473178,5,322.0,1.0,,200.0,50.0,800.0,1.2,5.0,,772.7697645432986,600.7990706181964,679.2174592076165
2528,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547474078,25,322.0,1.0,,200.0,50.0,800.0,1.2,5.0,,675.387756778793,1598.1660625262075,1158.096875162062
2529,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547475398,55,322.0,1.0,,200.0,50.0,800.0,1.2,5.0,,707.0117967868824,1206.6273105689902,1282.542661081721
2530,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547474618,40,322.0,1.0,,200.0,50.0,800.0,1.2,5.0,,644.77940512024,1598.1660625263253,435.5607002232479
2531,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547475978,72,322.0,1.0,,200.0,50.0,800.0,1.2,5.0,,764.276138942403,1598.1660625244372,1071.0612760407096
2532,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547474518,35,322.0,1.0,,200.0,50.0,800.0,1.2,5.0,,696.0587316099566,871.0413935099699,2061.581504250016
2533,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547473698,19,322.0,1.0,,200.0,50.0,800.0,1.2,5.0,,664.3029592562463,1598.166062525481,1006.3981894687536
2534,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547474918,43,322.0,1.0,,200.0,50.0,800.0,1.2,5.0,,818.7447223680716,1598.166062528962,422.3950875094407
2535,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547475898,68,322.0,1.0,,200.0,50.0,800.0,1.2,5.0,,641.2857154229391,1598.1660625282504,533.6538064750039
2536,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547474058,24,322.0,1.0,,200.0,50.0,800.0,1.2,5.0,,803.5756417213003,1206.6273105689056,327.52165548417975
2537,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0445um (5a) ap5=7.0 ap7=1.5 (bg5ab) ap5=7.0 ap7=1.5,1547494295,65,445.0,1.0,,200.0,50.0,800.0,1.2,5.0,,747.5502237279132,1206.2122892842565,5019.719986552418
2538,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0445um (5a) ap5=7.0 ap7=1.5 (bg5ab) ap5=7.0 ap7=1.5,1547492515,24,445.0,1.0,,200.0,50.0,800.0,1.2,5.0,,700.671842235,742.2028859745185,1387.294389041056
2539,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0445um (5a) ap5=7.0 ap7=1.5 (bg5ab) ap5=7.0 ap7=1.5,1547493955,60,445.0,1.0,,200.0,50.0,800.0,1.2,5.0,,736.7052588542584,871.0413676386441,1433.6307280469505
2540,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0445um (5a) ap5=7.0 ap7=1.5 (bg5ab) ap5=7.0 ap7=1.5,1547491695,8,445.0,1.0,,200.0,50.0,800.0,1.2,5.0,,736.8470373689355,445.8224661285099,2118.514572646442
2541,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0445um (5a) ap5=7.0 ap7=1.5 (bg5ab) ap5=7.0 ap7=1.5,1547492655,31,445.0,1.0,,200.0,50.0,800.0,1.2,5.0,,847.6215614859815,679.674127167305,2521.59660102016
2542,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0445um (5a) ap5=7.0 ap7=1.5 (bg5ab) ap5=7.0 ap7=1.5,1547493935,59,445.0,1.0,,200.0,50.0,800.0,1.2,5.0,,683.353529392501,871.0413676386443,2505.8502717994925
2543,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0445um (5a) ap5=7.0 ap7=1.5 (bg5ab) ap5=7.0 ap7=1.5,1547492195,20,445.0,1.0,,200.0,50.0,800.0,1.2,5.0,,472.7966491900731,970.7120003318556,3188.783948819742
2544,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0445um (5a) ap5=7.0 ap7=1.5 (bg5ab) ap5=7.0 ap7=1.5,1547492115,17,445.0,1.0,,200.0,50.0,800.0,1.2,5.0,,716.7434518839602,974.5195643375351,1900.4777831698589
2545,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0445um (5a) ap5=7.0 ap7=1.5 (bg5ab) ap5=7.0 ap7=1.5,1547493055,39,445.0,1.0,,200.0,50.0,800.0,1.2,5.0,,554.1816139417305,1568.8281715761389,4996.527162423188
2546,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0445um (5a) ap5=7.0 ap7=1.5 (bg5ab) ap5=7.0 ap7=1.5,1547493995,62,445.0,1.0,,200.0,50.0,800.0,1.2,5.0,,701.5340709994244,970.7120003318554,1505.9718785192126
2547,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0445um (5a) ap5=7.0 ap7=1.5 (bg5ab) ap5=7.0 ap7=1.5,1547493495,49,445.0,1.0,,200.0,50.0,800.0,1.2,5.0,,654.7601146264094,871.0413676386441,3014.864132329529
2548,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0445um (5a) ap5=7.0 ap7=1.5 (bg5ab) ap5=7.0 ap7=1.5,1547492575,27,445.0,1.0,,200.0,50.0,800.0,1.2,5.0,,702.5392464612729,1568.8281715782737,1899.102069819796
2549,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0445um (5a) ap5=7.0 ap7=1.5 (bg5ab) ap5=7.0 ap7=1.5,1547492155,18,445.0,1.0,,200.0,50.0,800.0,1.2,5.0,,527.7383198644534,1568.8281715776486,1250.2303038408866
2550,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0445um (5a) ap5=7.0 ap7=1.5 (bg5ab) ap5=7.0 ap7=1.5,1547494475,74,445.0,1.0,,200.0,50.0,800.0,1.2,5.0,,548.2825977394705,1858.8504226169623,2515.6685189675454
2551,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0445um (5a) ap5=7.0 ap7=1.5 (bg5ab) ap5=7.0 ap7=1.5,1547492055,14,445.0,1.0,,200.0,50.0,800.0,1.2,5.0,,738.7433607513562,1568.8281715700946,1426.431500876169
2552,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0445um (5a) ap5=7.0 ap7=1.5 (bg5ab) ap5=7.0 ap7=1.5,1547493415,45,445.0,1.0,,200.0,50.0,800.0,1.2,5.0,,597.9933048527674,871.0413676386441,1714.310594168573
2553,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0445um (5a) ap5=7.0 ap7=1.5 (bg5ab) ap5=7.0 ap7=1.5,1547493095,41,445.0,1.0,,200.0,50.0,800.0,1.2,5.0,,649.4951663995787,871.0413676386444,2479.4102299227416
2554,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0445um (5a) ap5=7.0 ap7=1.5 (bg5ab) ap5=7.0 ap7=1.5,1547491735,10,445.0,1.0,,200.0,50.0,800.0,1.2,5.0,,939.9711648808868,871.0413676386443,1498.0767101095637
2555,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0445um (5a) ap5=7.0 ap7=1.5 (bg5ab) ap5=7.0 ap7=1.5,1547493555,52,445.0,1.0,,200.0,50.0,800.0,1.2,5.0,,835.9393352287407,690.7113642557082,1576.284505085424
2556,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0445um (5a) ap5=7.0 ap7=1.5 (bg5ab) ap5=7.0 ap7=1.5,1547493895,57,445.0,1.0,,200.0,50.0,800.0,1.2,5.0,,733.3622595950984,1206.2122892842335,3224.7388143323465
2557,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0445um (5a) ap5=7.0 ap7=1.5 (bg5ab) ap5=7.0 ap7=1.5,1547493115,42,445.0,1.0,,200.0,50.0,800.0,1.2,5.0,,786.0435526656157,1206.2122892841774,1357.9425654037364
2558,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0445um (5a) ap5=7.0 ap7=1.5 (bg5ab) ap5=7.0 ap7=1.5,1547491575,2,445.0,1.0,,200.0,50.0,800.0,1.2,5.0,,807.8293626283304,1714.6499977079868,1167.4916627407938
2559,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0445um (5a) ap5=7.0 ap7=1.5 (bg5ab) ap5=7.0 ap7=1.5,1547491555,1,445.0,1.0,,200.0,50.0,800.0,1.2,5.0,,757.7524493351078,1568.8281715806295,1251.1711465239036
2560,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0445um (5a) ap5=7.0 ap7=1.5 (bg5ab) ap5=7.0 ap7=1.5,1547492175,19,445.0,1.0,,200.0,50.0,800.0,1.2,5.0,,760.2714673346251,871.0413676386441,2049.9894202654023
2561,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0445um (5a) ap5=7.0 ap7=1.5 (bg5ab) ap5=7.0 ap7=1.5,1547493455,47,445.0,1.0,,200.0,50.0,800.0,1.2,5.0,,790.4397851655007,649.5758733273028,1336.0028528395756
2562,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0445um (5a) ap5=7.0 ap7=1.5 (bg5ab) ap5=7.0 ap7=1.5,1547493075,40,445.0,1.0,,200.0,50.0,800.0,1.2,5.0,,711.4173435879673,458.5370458375588,1436.7851630111695
2563,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0445um (5a) ap5=7.0 ap7=1.5 (bg5ab) ap5=7.0 ap7=1.5,1547493975,61,445.0,1.0,,200.0,50.0,800.0,1.2,5.0,,733.1921545388677,871.0413676386443,530.5549534862774
2564,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0445um (5a) ap5=7.0 ap7=1.5 (bg5ab) ap5=7.0 ap7=1.5,1547492555,26,445.0,1.0,,200.0,50.0,800.0,1.2,5.0,,745.9310563825236,1568.8281715750152,1657.9572183216287
2565,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0445um (5a) ap5=7.0 ap7=1.5 (bg5ab) ap5=7.0 ap7=1.5,1547492035,13,445.0,1.0,,200.0,50.0,800.0,1.2,5.0,,833.7332731100284,566.54464860427,1538.1837380679583
2566,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0445um (5a) ap5=7.0 ap7=1.5 (bg5ab) ap5=7.0 ap7=1.5,1547491595,3,445.0,1.0,,200.0,50.0,800.0,1.2,5.0,,832.2090626617495,1206.2122892842287,471.259000743469
2567,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0445um (5a) ap5=7.0 ap7=1.5 (bg5ab) ap5=7.0 ap7=1.5,1547492015,12,445.0,1.0,,200.0,50.0,800.0,1.2,5.0,,647.1095771432314,504.1333776088241,1446.4224736419171
2568,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0445um (5a) ap5=7.0 ap7=1.5 (bg5ab) ap5=7.0 ap7=1.5,1547491635,5,445.0,1.0,,200.0,50.0,800.0,1.2,5.0,,801.375412751735,1568.8281715717262,1660.2534336594329
2569,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0445um (5a) ap5=7.0 ap7=1.5 (bg5ab) ap5=7.0 ap7=1.5,1547492935,33,445.0,1.0,,200.0,50.0,800.0,1.2,5.0,,725.9501222760636,961.3698912494676,1114.0718667598262
2570,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0445um (5a) ap5=7.0 ap7=1.5 (bg5ab) ap5=7.0 ap7=1.5,1547491655,6,445.0,1.0,,200.0,50.0,800.0,1.2,5.0,,679.1411358554002,600.7990706176089,645.8532627430268
2571,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0445um (5a) ap5=7.0 ap7=1.5 (bg5ab) ap5=7.0 ap7=1.5,1547492095,16,445.0,1.0,,200.0,50.0,800.0,1.2,5.0,,679.2340606284881,1568.8281715745493,2254.765592818083
2572,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0445um (5a) ap5=7.0 ap7=1.5 (bg5ab) ap5=7.0 ap7=1.5,1547494355,68,445.0,1.0,,200.0,50.0,800.0,1.2,5.0,,664.0074234867835,535.5011073926884,1845.6069181658827
2573,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0445um (5a) ap5=7.0 ap7=1.5 (bg5ab) ap5=7.0 ap7=1.5,1547493915,58,445.0,1.0,,200.0,50.0,800.0,1.2,5.0,,686.6483986400071,674.4816570483162,2454.985135594209
2574,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0445um (5a) ap5=7.0 ap7=1.5 (bg5ab) ap5=7.0 ap7=1.5,1547493515,50,445.0,1.0,,200.0,50.0,800.0,1.2,5.0,,614.3163008415997,1206.2122892841514,3087.995228029717
2575,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0445um (5a) ap5=7.0 ap7=1.5 (bg5ab) ap5=7.0 ap7=1.5,1547493575,53,445.0,1.0,,200.0,50.0,800.0,1.2,5.0,,513.0617140896927,751.5131168500629,1925.8165183677763
2576,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0445um (5a) ap5=7.0 ap7=1.5 (bg5ab) ap5=7.0 ap7=1.5,1547492975,35,445.0,1.0,,200.0,50.0,800.0,1.2,5.0,,685.5129466021618,1370.9985465944048,562.8740808143343
2577,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0445um (5a) ap5=7.0 ap7=1.5 (bg5ab) ap5=7.0 ap7=1.5,1547491615,4,445.0,1.0,,200.0,50.0,800.0,1.2,5.0,,743.7217169985086,1206.212289284225,964.191483659764
2578,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0445um (5a) ap5=7.0 ap7=1.5 (bg5ab) ap5=7.0 ap7=1.5,1547493015,37,445.0,1.0,,200.0,50.0,800.0,1.2,5.0,,728.3598972666762,871.0413676386441,1401.1188404641302
2579,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0445um (5a) ap5=7.0 ap7=1.5 (bg5ab) ap5=7.0 ap7=1.5,1547494395,70,445.0,1.0,,200.0,50.0,800.0,1.2,5.0,,651.0962861362985,1206.2122892841903,2740.507055146527
2580,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0445um (5a) ap5=7.0 ap7=1.5 (bg5ab) ap5=7.0 ap7=1.5,1547492535,25,445.0,1.0,,200.0,50.0,800.0,1.2,5.0,,754.0679361863406,871.0413676386443,1544.7856536352715
2581,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0445um (5a) ap5=7.0 ap7=1.5 (bg5ab) ap5=7.0 ap7=1.5,1547494315,66,445.0,1.0,,200.0,50.0,800.0,1.2,5.0,,677.4549189143859,1075.7925553561513,2831.059244203575
