,measurement,timestamp_pulse_id,imageid,separation_um,pixis_profile_avg_width,crop_px,shiftx_um,shiftx_um_range_0,shiftx_um_range_1,shiftx_um_do_fit,wavelength_nm,wavelength_nm_range_0,wavelength_nm_range_1,wavelength_nm_do_fit,z_mm,z_mm_range_0,z_mm_range_1,z_mm_do_fit,d_um,d_um_range_0,d_um_range_1,d_um_do_fit,gamma,gamma_range_0,gamma_range_1,gamma_do_fit,w1_um,w1_um_range_0,w1_um_range_1,w1_um_do_fit,w2_um,w2_um_range_0,w2_um_range_1,w2_um_do_fit,I_Airy1,I_Airy1_range_0,I_Airy1_range_1,I_Airy1_do_fit,I_Airy2,I_Airy2_range_0,I_Airy2_range_1,I_Airy2_do_fit,x1_um,x1_um_range_0,x1_um_range_1,x1_um_do_fit,x2_um,x2_um_range_0,x2_um_range_1,x2_um_do_fit,normfactor,normfactor_range_0,normfactor_range_1,normfactor_do_fit,mod_sigma_um,mod_sigma_um_range_0,mod_sigma_um_range_1,mod_sigma_um_do_fit,mod_shiftx_um,mod_shiftx_um_range_0,mod_shiftx_um_range_1,mod_shiftx_um_do_fit,shiftx_um_fit_v1,wavelength_nm_fit_v1,z_mm_fit_v1,d_um_fit_v1,d_um_at_detector_v1,gamma_fit_v1,w1_um_fit_v1,w2_um_fit_v1,I_Airy1_fit_v1,I_Airy2_fit_v1,x1_um_fit_v1,x2_um_fit_v1,chi2distance_fitting_v1,xi_um_fit_v1
1501,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547413400,31,890.0,200.0,,26.0,-1500.0,1500.0,True,18.0,17.9,18.1,True,5781.0,5770.0,5790.0,False,890.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-4450.0,-5450.0,0.0,True,4450.0,0.0,5450.0,True,1.0,0.1,1.5,False,,,,,,,,,27.95257508398595,18.099999999988466,,,9477.920224440311,0.7996661100150951,11.141188348765166,11.643338635655123,1.0,0.8703584261187951,-4957.653374455842,4520.266849984469,0.1744144010129113,1330.9967227669504
1502,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547413940,43,890.0,200.0,,0.0,-1500.0,1500.0,True,18.0,17.9,18.1,True,5781.0,5770.0,5790.0,False,890.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-4450.0,-5450.0,0.0,True,4450.0,0.0,5450.0,True,1.0,0.1,1.5,False,,,,,,,,,16.87902625098559,18.06617745755939,,,9472.55274076832,0.673212780540169,11.83508948399541,12.186851829408974,1.0,0.5808351987700848,-5449.999999944695,4022.5527408236258,0.4697792928897938,1000.449953693398
1503,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547413900,41,890.0,200.0,,0.0,-1500.0,1500.0,True,18.0,17.9,18.1,True,5781.0,5770.0,5790.0,False,890.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-4450.0,-5450.0,0.0,True,4450.0,0.0,5450.0,True,1.0,0.1,1.5,False,,,,,,,,,25.32357408293501,18.099999999936685,,,8030.040950796822,0.5917749576180972,14.227683457822202,13.402500909604456,1.0,0.8587536145977033,-5045.984885336017,2984.056065460804,3.5008944013414807,868.8582353464973
1504,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547414760,59,890.0,200.0,,598.0,-1500.0,1500.0,True,18.0,17.9,18.1,True,5781.0,5770.0,5790.0,False,890.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-4450.0,-5450.0,0.0,True,4450.0,0.0,5450.0,True,1.0,0.1,1.5,False,,,,,,,,,599.6717513744552,18.074487419226056,,,8643.898226065943,0.7177782054399096,13.113663779443122,12.850530055481174,1.0,1.63019471179412,-5125.807089871587,3518.091136194356,0.5979569899262055,1092.8768897128198
1505,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547413840,38,890.0,200.0,,-1053.0,-1500.0,1500.0,True,18.0,17.9,18.1,True,5781.0,5770.0,5790.0,False,890.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-4450.0,-5450.0,0.0,True,4450.0,0.0,5450.0,True,1.0,0.1,1.5,False,,,,,,,,,-1049.446104385585,18.06629878632235,,,9908.372508247092,0.764210514208184,10.940834086738755,11.4075258859669,1.0,0.8018982830361625,-4458.372508279103,5449.99999996799,0.1986858610710853,1213.584243188461
1506,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547415300,72,890.0,200.0,,-1287.0,-1500.0,1500.0,True,18.0,17.9,18.1,True,5781.0,5770.0,5790.0,False,890.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-4450.0,-5450.0,0.0,True,4450.0,0.0,5450.0,True,1.0,0.1,1.5,False,,,,,,,,,-1281.8794761385218,18.070434112912668,,,8210.914667189292,0.7861500700013684,14.71722965141443,13.128436855944416,1.0,2.157882378404724,-3200.377470915456,5010.537196273835,1.7750213211529773,1282.9813989171605
1507,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547414220,45,890.0,200.0,,-91.0,-1500.0,1500.0,True,18.0,17.9,18.1,True,5781.0,5770.0,5790.0,False,890.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-4450.0,-5450.0,0.0,True,4450.0,0.0,5450.0,True,1.0,0.1,1.5,False,,,,,,,,,-97.8130415049011,18.06327453552424,,,9091.405458518757,0.7386775218363593,13.41864407955432,11.925993916243852,1.0,1.6395289156375878,-4973.170330958794,4118.23512755996,0.6438675503440612,1143.4832294483735
1508,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547414800,61,890.0,200.0,,-338.0,-1500.0,1500.0,True,18.0,17.9,18.1,True,5781.0,5770.0,5790.0,False,890.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-4450.0,-5450.0,0.0,True,4450.0,0.0,5450.0,True,1.0,0.1,1.5,False,,,,,,,,,-336.6456079068289,18.006289885334805,,,9681.640589494924,0.7355249313689692,11.819033719663004,11.577806655120773,1.0,0.8564371413401437,-5063.626179343774,4618.01441015115,0.1938681162684672,1135.494446429254
1509,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547413740,35,890.0,200.0,,-559.0,-1500.0,1500.0,True,18.0,17.9,18.1,True,5781.0,5770.0,5790.0,False,890.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-4450.0,-5450.0,0.0,True,4450.0,0.0,5450.0,True,1.0,0.1,1.5,False,,,,,,,,,-559.2144029613263,18.099999999999493,,,9332.066628225002,0.7456607720092719,11.64480167795807,11.947574806149648,1.0,0.743964722843611,-4730.168973601317,4601.897654623685,1.7089642101038338,1161.6690416826748
1510,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547414740,58,890.0,200.0,,26.0,-1500.0,1500.0,True,18.0,17.9,18.1,True,5781.0,5770.0,5790.0,False,890.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-4450.0,-5450.0,0.0,True,4450.0,0.0,5450.0,True,1.0,0.1,1.5,False,,,,,,,,,28.40392010816004,18.089078748992755,,,9820.323452652156,0.755271722227096,11.245550529864676,11.67673741810922,1.0,1.038674057006216,-5250.168388118493,4570.155064533662,0.4459817085377938,1187.875858706445
1511,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547413320,27,890.0,200.0,,0.0,-1500.0,1500.0,True,18.0,17.9,18.1,True,5781.0,5770.0,5790.0,False,890.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-4450.0,-5450.0,0.0,True,4450.0,0.0,5450.0,True,1.0,0.1,1.5,False,,,,,,,,,38.18066525765062,18.09999999999865,,,9829.47017274882,0.7045408876174167,10.708218155777514,11.385831836501142,1.0,0.5942788833045419,-5449.970778825946,4379.499393922873,0.4536084225572244,1063.4361323876178
1512,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547412420,7,890.0,200.0,,-338.0,-1500.0,1500.0,True,18.0,17.9,18.1,True,5781.0,5770.0,5790.0,False,890.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-4450.0,-5450.0,0.0,True,4450.0,0.0,5450.0,True,1.0,0.1,1.5,False,,,,,,,,,-335.9493111338379,18.074807003684285,,,8898.562704726435,0.6823214364611396,13.030944262499368,12.004555828389435,1.0,1.612845182496749,-4535.598870284217,4362.963834442218,0.4239176390423236,1017.8850884262577
1513,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547412800,14,890.0,200.0,,0.0,-1500.0,1500.0,True,18.0,17.9,18.1,True,5781.0,5770.0,5790.0,False,890.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-4450.0,-5450.0,0.0,True,4450.0,0.0,5450.0,True,1.0,0.1,1.5,False,,,,,,,,,7.510413572324524,18.07414743227412,,,8317.685772387651,0.7260174363452884,14.3531054327632,12.80304388631027,1.0,1.6642323174108382,-4864.661696721375,3453.024075666276,0.5361970785176968,1112.1850747448484
1514,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547415260,70,890.0,200.0,,-1378.0,-1500.0,1500.0,True,18.0,17.9,18.1,True,5781.0,5770.0,5790.0,False,890.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-4450.0,-5450.0,0.0,True,4450.0,0.0,5450.0,True,1.0,0.1,1.5,False,,,,,,,,,-1379.1938723678843,18.09999999886734,,,8376.14608221662,0.6557541844506659,13.325569803259375,13.361831206886714,1.0,0.637597918180572,-3549.9383854468524,4826.207696769768,1.9831454626557128,968.8010300193248
1515,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547413000,24,890.0,200.0,,0.0,-1500.0,1500.0,True,18.0,17.9,18.1,True,5781.0,5770.0,5790.0,False,890.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-4450.0,-5450.0,0.0,True,4450.0,0.0,5450.0,True,1.0,0.1,1.5,False,,,,,,,,,14.949726438719154,18.070164816549685,,,9274.204557366404,0.7496666990144938,12.06362074042574,11.771201553311217,1.0,0.938710342397164,-5192.802477841692,4081.402079524714,0.2149599354209127,1172.4203616116515
1516,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547412360,4,890.0,200.0,,-455.0,-1500.0,1500.0,True,18.0,17.9,18.1,True,5781.0,5770.0,5790.0,False,890.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-4450.0,-5450.0,0.0,True,4450.0,0.0,5450.0,True,1.0,0.1,1.5,False,,,,,,,,,-458.1249650831508,18.08791216847029,,,9918.716123874052,0.754208423003174,11.187309204920178,11.15070422241358,1.0,1.2047750843182523,-4952.070320376981,4966.645803497071,0.2485553799641789,1184.9058334218107
1517,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547413920,42,890.0,200.0,,-559.0,-1500.0,1500.0,True,18.0,17.9,18.1,True,5781.0,5770.0,5790.0,False,890.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-4450.0,-5450.0,0.0,True,4450.0,0.0,5450.0,True,1.0,0.1,1.5,False,,,,,,,,,-557.6969077790159,18.09999999999048,,,9309.854424734232,0.7965328558784699,11.275346057610484,12.566661084654449,1.0,0.4650329976126702,-4670.419686194924,4639.434738539309,1.1046134108126284,1319.4617726257688
1518,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547414720,57,890.0,200.0,,-1040.0,-1500.0,1500.0,True,18.0,17.9,18.1,True,5781.0,5770.0,5790.0,False,890.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-4450.0,-5450.0,0.0,True,4450.0,0.0,5450.0,True,1.0,0.1,1.5,False,,,,,,,,,-1044.495494230467,18.00062900387409,,,10280.389717275484,0.7565691741663676,11.006668893651636,11.232407544375397,1.0,0.9155319951275036,-4830.3897172789975,5449.999999996487,0.3729285604202003,1191.5246236418636
1519,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547415140,65,890.0,200.0,,-221.0,-1500.0,1500.0,True,18.0,17.9,18.1,True,5781.0,5770.0,5790.0,False,890.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-4450.0,-5450.0,0.0,True,4450.0,0.0,5450.0,True,1.0,0.1,1.5,False,,,,,,,,,-222.8005944071745,18.09999999997625,,,9124.589085940068,0.7141792027890165,12.120965383308071,12.33670009937467,1.0,0.9089374734204894,-4617.5627944161,4507.026291523969,1.811635393269657,1084.6863407486646
1520,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547412880,18,890.0,200.0,,-819.0,-1500.0,1500.0,True,18.0,17.9,18.1,True,5781.0,5770.0,5790.0,False,890.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-4450.0,-5450.0,0.0,True,4450.0,0.0,5450.0,True,1.0,0.1,1.5,False,,,,,,,,,-817.8028268468528,18.099999996547808,,,9776.49389917668,0.7783196473342043,11.689053690758364,11.727386846938236,1.0,1.2051690935385773,-4326.493899552335,5449.999999624346,0.318877024943073,1257.097303930086
1521,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547414300,49,890.0,200.0,,0.0,-1500.0,1500.0,True,18.0,17.9,18.1,True,5781.0,5770.0,5790.0,False,890.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-4450.0,-5450.0,0.0,True,4450.0,0.0,5450.0,True,1.0,0.1,1.5,False,,,,,,,,,6.045864862516282,18.02148587506137,,,10518.76549643051,0.7849684448259343,10.742070984752832,10.868852180535317,1.0,0.608641655754826,-5449.999999844308,5068.765496586201,0.1648127805034034,1278.9897579998828
1522,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547414820,62,890.0,200.0,,26.0,-1500.0,1500.0,True,18.0,17.9,18.1,True,5781.0,5770.0,5790.0,False,890.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-4450.0,-5450.0,0.0,True,4450.0,0.0,5450.0,True,1.0,0.1,1.5,False,,,,,,,,,25.824318610786577,18.0999999994224,,,9878.082508538932,0.7228249579930968,11.425218231906976,11.493496577357403,1.0,0.8861715505545229,-5449.999999079995,4428.082509458937,0.6443334858945295,1104.6091869260667
1523,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547412920,20,890.0,200.0,,0.0,-1500.0,1500.0,True,18.0,17.9,18.1,True,5781.0,5770.0,5790.0,False,890.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-4450.0,-5450.0,0.0,True,4450.0,0.0,5450.0,True,1.0,0.1,1.5,False,,,,,,,,,23.724276042736165,18.09999999968528,,,9795.868137913763,0.7376465726149461,12.080866460607805,12.634077624801968,1.0,1.0057181522390044,-5270.368090310268,4525.500047603496,4.001007596551983,1140.8560103990917
1524,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547414320,50,890.0,200.0,,-1170.0,-1500.0,1500.0,True,18.0,17.9,18.1,True,5781.0,5770.0,5790.0,False,890.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-4450.0,-5450.0,0.0,True,4450.0,0.0,5450.0,True,1.0,0.1,1.5,False,,,,,,,,,-1169.7986083996302,18.040536106027456,,,9158.143228847895,0.7519534254533606,12.964474705667296,12.21534800978121,1.0,1.2823512822992782,-3801.288190224388,5356.855038623507,0.4322929990835996,1178.6665399420358
1525,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547414200,44,890.0,200.0,,-1157.0,-1500.0,1500.0,True,18.0,17.9,18.1,True,5781.0,5770.0,5790.0,False,890.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-4450.0,-5450.0,0.0,True,4450.0,0.0,5450.0,True,1.0,0.1,1.5,False,,,,,,,,,-1155.7367356242114,18.052225076779905,,,9575.610863524362,0.7127147257536611,12.806083785102182,11.617635510562335,1.0,1.5329077562517366,-4125.610864705538,5449.999998818825,0.5567205952045264,1081.3942420648605
1526,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547412380,5,890.0,200.0,,-221.0,-1500.0,1500.0,True,18.0,17.9,18.1,True,5781.0,5770.0,5790.0,False,890.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-4450.0,-5450.0,0.0,True,4450.0,0.0,5450.0,True,1.0,0.1,1.5,False,,,,,,,,,-219.6033635454096,18.099999999992672,,,10149.754667336158,0.7711969873499547,10.5961046516668,11.202807517437552,1.0,0.5576355820725225,-5156.246557082673,4993.508110253484,0.1404879308002675,1234.6557178828214
1527,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547412520,12,890.0,200.0,,962.0,-1500.0,1500.0,True,18.0,17.9,18.1,True,5781.0,5770.0,5790.0,False,890.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-4450.0,-5450.0,0.0,True,4450.0,0.0,5450.0,True,1.0,0.1,1.5,False,,,,,,,,,957.4309935397164,18.08508198237328,,,9652.425902668812,0.7152032677402165,12.288599280606576,10.949212023396566,1.0,2.718148775034694,-5449.999999997821,4202.425902670991,0.350959392963888,1087.0022994546127
1528,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547413380,30,890.0,200.0,,-221.0,-1500.0,1500.0,True,18.0,17.9,18.1,True,5781.0,5770.0,5790.0,False,890.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-4450.0,-5450.0,0.0,True,4450.0,0.0,5450.0,True,1.0,0.1,1.5,False,,,,,,,,,-213.67990277075967,18.099999999999355,,,9281.605538591097,0.724828427240197,12.15582951334962,11.78130060108418,1.0,1.0748500602427462,-4818.043093359168,4463.562445231929,1.8069422569859537,1109.349235184833
1529,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547412080,2,890.0,200.0,,0.0,-1500.0,1500.0,True,18.0,17.9,18.1,True,5781.0,5770.0,5790.0,False,890.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-4450.0,-5450.0,0.0,True,4450.0,0.0,5450.0,True,1.0,0.1,1.5,False,,,,,,,,,17.478132565647684,18.09999999998025,,,7730.376567773645,0.604550118473027,14.99996888862218,13.98344787259462,1.0,0.8777600698514205,-5094.846870240667,2635.529697532977,1.446641295951136,887.1032777375824
1530,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547415340,73,890.0,200.0,,-221.0,-1500.0,1500.0,True,18.0,17.9,18.1,True,5781.0,5770.0,5790.0,False,890.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-4450.0,-5450.0,0.0,True,4450.0,0.0,5450.0,True,1.0,0.1,1.5,False,,,,,,,,,-222.8296670212162,18.099999999999994,,,9998.156827915504,0.7752126160308187,10.758072051868991,10.993594044885006,1.0,0.8048037104361014,-5064.407490038246,4933.749337877257,0.5716703240266963,1247.1839271939596
1531,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547412840,16,890.0,200.0,,-455.0,-1500.0,1500.0,True,18.0,17.9,18.1,True,5781.0,5770.0,5790.0,False,890.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-4450.0,-5450.0,0.0,True,4450.0,0.0,5450.0,True,1.0,0.1,1.5,False,,,,,,,,,-455.0758781877576,18.04588829352437,,,10414.476206462066,0.6782677963185665,10.569294845990427,10.895875562080498,1.0,0.9143116453168378,-5098.127580230431,5316.348626231636,0.2418450702984037,1010.0431361797426
1532,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547413820,37,890.0,200.0,,-689.0,-1500.0,1500.0,True,18.0,17.9,18.1,True,5781.0,5770.0,5790.0,False,890.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-4450.0,-5450.0,0.0,True,4450.0,0.0,5450.0,True,1.0,0.1,1.5,False,,,,,,,,,-689.5196420905344,18.088665290061044,,,9943.202368032424,0.7671411911268942,11.045661550692746,11.737283277215107,1.0,0.5657288275059356,-4899.163672603727,5044.038695428696,0.2912634400629752,1222.3143585908397
1533,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547412540,13,890.0,200.0,,949.0,-1500.0,1500.0,True,18.0,17.9,18.1,True,5781.0,5770.0,5790.0,False,890.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-4450.0,-5450.0,0.0,True,4450.0,0.0,5450.0,True,1.0,0.1,1.5,False,,,,,,,,,952.9631218627042,18.05802837192224,,,9215.605393399654,0.7045049048112499,12.479944424130233,11.924115195437572,1.0,2.315269875315757,-5449.999997968401,3765.605395431253,0.3000297923772798,1063.358595807526
1534,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0890um (2d) ap5=7.0 ap7=50.0 (bg2ab) ap5=7.0 ap7=50.0,1547414840,63,890.0,200.0,,-208.0,-1500.0,1500.0,True,18.0,17.9,18.1,True,5781.0,5770.0,5790.0,False,890.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-4450.0,-5450.0,0.0,True,4450.0,0.0,5450.0,True,1.0,0.1,1.5,False,,,,,,,,,-203.97672972504688,18.099999999992907,,,9612.673955173985,0.6905444815350613,11.103573491033345,11.97329298196219,1.0,0.844106321485208,-4719.398340255048,4893.275614918935,3.361516172638503,1034.2198729628506
