,timestamp_pulse_id,pixis_centerx_px,phap_height_px,I_Airy2_do_fit,mod_sigma_um_range_1,wavelength_nm_range_1,x1_um_fit,mod_shiftx_um_range_0,x2_um_range_0,sigma_x_F_gamma_um_multiplier,wavelength_nm,x1_um_do_fit,z_mm_fit,gamma_fit_v2,xi_um,pinholes_bg_avg_sy_um,x1_um_range_1,w2_um,zeta_x_fit,shiftx_um_range_0,wavelength_nm_range_0,gamma_do_fit,w2_um_range_0,xi_x_um_fit,d_um_range_0,pinholes_bg_avg_yc_um,z_mm,x2_um_fit,pinholes_bg_avg_phi,I_Airy2,mod_shiftx_um,I_Airy1_range_1,pinholes_centery_px,zeta_y,I_Airy1_fit,d_um_fit,xi_um_guess,mod_sigma_um_range_0,d_um_at_detector,mod_shiftx_um_fit,normfactor_do_fit,z_mm_range_0,pixis_profile_centerx_px_fit,I_Airy2_fit,I_Airy1_do_fit,I_Airy2_range_1,mod_sigma_um_fit,d_um_do_fit,pixis_profile_avg_width,xi_y_um,xi_um_fit_v2,balance,wavelength_nm_fit,d_um_range_1,zeta_y_fit,sigma_F_gamma_um_opt,phap_diam_um,crop_px,z_mm_do_fit,w2_um_do_fit,w2_um_fit,pinholes_cm_x_px,mod_shiftx_um_range_1,I_Airy2_range_0,xi_x_um,pinholes_cm_y_px,x2_um_do_fit,pixis_rotation,gamma_range_0,mod_shiftx_um_do_fit,d_um,shiftx_um_fit,gamma,w1_um_fit,shiftx_um,phap_yc_px,xatol,pinholes_centerx_px,w1_um_do_fit,I_Airy1,normfactor,pixis_profile_centery_px_fit,phcam_scaley_um_per_px,mod_sigma_um,x2_um_range_1,w2_um_range_1,wavelength_nm_do_fit,pixis_image_minus_bg_rot_cropped_counts,pinholes_bg_avg_sx_um,phcam_scalex_um_per_px,normfactor_range_0,shiftx_um_range_1,xi_y_um_fit,I_Airy1_range_0,z_mm_range_1,x1_um_range_0,x1_um,phap_width_px,normfactor_range_1,zeta_x,phap_xc_px,shiftx_um_do_fit,pinholes_bg_avg_xc_um,mod_sigma_um_do_fit,x2_um,w1_um_range_0,w1_um_range_1,w1_um,gamma_fit,snr_db,xi_um_fit,pixis_centery_px,gamma_range_1,bgfactor
9982,1549517632,610.0,,True,100000.0,13.6,-4232.755924790432,-10000.0,0.0,1.2,13.5,True,,0.43213561867587447,752.9346756709604,,0.0,11.0,,-1500.0,13.4,True,8.0,,50.0,,5781.0,3819.714571242038,,0.8,3000.0,1.5,490.0,,1.0,,800.0,1500.0,8052.47049603247,8531.207667990402,False,5770.0,,0.6147443564291322,False,5.5,10903.203547451072,False,200.0,752.9346756709608,687.0525203407832,,13.516718043577393,1337.0,,,,50.0,False,True,10.326349072909547,453.6471717804843,10000.0,0.2,752.9346756709604,693.8399879488021,True,-1.3,0.01,True,890.0,1210.9702221866974,0.8,11.790070767470786,0.0,,5.0,500.0,True,1.0,1.0,,,3000.0,5450.0,15.0,True,1508158543.7314796,,,0.1,1500.0,,0.2,5790.0,-5450.0,-4450.0,,1.5,,,True,,True,4450.0,8.0,15.0,11.0,0.5868992613766328,,862.0873989198428,460.0,1.0,
9983,1549517632,610.0,,True,100000.0,13.6,-4232.755924790432,-10000.0,0.0,1.2,13.5,True,,0.43213561867587447,752.9346756709604,,0.0,11.0,,-1500.0,13.4,True,8.0,,50.0,,5781.0,3819.714571242038,,0.8,3000.0,1.5,490.0,,1.0,,800.0,1500.0,8052.47049603247,8531.207667990402,False,5770.0,,0.6147443564291322,False,5.5,10903.203547451072,False,200.0,752.9346756709608,687.0525203407832,,13.516718043577393,1337.0,,,,50.0,False,True,10.326349072909547,453.6471717804843,10000.0,0.2,752.9346756709604,693.8399879488021,True,-1.3,0.01,True,890.0,1210.9702221866974,0.8,11.790070767470786,0.0,,5.0,500.0,True,1.0,1.0,,,3000.0,5450.0,15.0,True,1508158543.7314796,,,0.1,1500.0,,0.2,5790.0,-5450.0,-4450.0,,1.5,,,True,,True,4450.0,8.0,15.0,11.0,0.5868992613766328,,862.0873989198428,460.0,1.0,
9984,1549517632,610.0,,True,100000.0,13.6,-4232.755924790432,-10000.0,0.0,1.2,13.5,True,,0.43213561867587447,752.9346756709604,,0.0,11.0,,-1500.0,13.4,True,8.0,,50.0,,5781.0,3819.714571242038,,0.8,3000.0,1.5,490.0,,1.0,,800.0,1500.0,8052.47049603247,8531.207667990402,False,5770.0,,0.6147443564291322,False,5.5,10903.203547451072,False,200.0,752.9346756709608,687.0525203407832,,13.516718043577393,1337.0,,,,50.0,False,True,10.326349072909547,453.6471717804843,10000.0,0.2,752.9346756709604,693.8399879488021,True,-1.3,0.01,True,890.0,1210.9702221866974,0.8,11.790070767470786,0.0,,5.0,500.0,True,1.0,1.0,,,3000.0,5450.0,15.0,True,1508158543.7314796,,,0.1,1500.0,,0.2,5790.0,-5450.0,-4450.0,,1.5,,,True,,True,4450.0,8.0,15.0,11.0,0.5868992613766328,,862.0873989198428,460.0,1.0,
9985,1549517652,610.0,,True,100000.0,13.6,-4043.9540478072427,-10000.0,0.0,1.2,13.5,True,,0.5411514515747156,890.578843146535,,0.0,11.0,,-1500.0,13.4,True,8.0,,50.0,,5781.0,4046.9774293147248,,0.8,3000.0,1.5,490.0,,1.0,,800.0,1500.0,8090.931477121967,2656.1161456589416,False,5770.0,,0.7922562825695312,False,5.5,4398.895355837429,False,200.0,890.5788431464761,803.1025163962275,,13.50252018766816,1337.0,,,,50.0,False,True,11.103954226666144,444.2615898473201,10000.0,0.2,890.578843146535,693.7031844398213,True,-1.3,0.01,True,890.0,1132.1046925807473,0.8,11.792026326785841,0.0,,5.0,500.0,True,1.0,1.0,,,3000.0,5450.0,15.0,True,1368423245.388315,,,0.1,1500.0,,0.2,5790.0,-5450.0,-4450.0,,1.5,,,True,,True,4450.0,8.0,15.0,11.0,0.6493650715751669,,957.7534001391598,460.0,1.0,
9986,1549517652,610.0,,True,100000.0,13.6,-4043.9540478072427,-10000.0,0.0,1.2,13.5,True,,0.5411514515747156,890.578843146535,,0.0,11.0,,-1500.0,13.4,True,8.0,,50.0,,5781.0,4046.9774293147248,,0.8,3000.0,1.5,490.0,,1.0,,800.0,1500.0,8090.931477121967,2656.1161456589416,False,5770.0,,0.7922562825695312,False,5.5,4398.895355837429,False,200.0,890.5788431464761,803.1025163962275,,13.50252018766816,1337.0,,,,50.0,False,True,11.103954226666144,444.2615898473201,10000.0,0.2,890.578843146535,693.7031844398213,True,-1.3,0.01,True,890.0,1132.1046925807473,0.8,11.792026326785841,0.0,,5.0,500.0,True,1.0,1.0,,,3000.0,5450.0,15.0,True,1368423245.388315,,,0.1,1500.0,,0.2,5790.0,-5450.0,-4450.0,,1.5,,,True,,True,4450.0,8.0,15.0,11.0,0.6493650715751669,,957.7534001391598,460.0,1.0,
9987,1549517652,610.0,,True,100000.0,13.6,-4043.9540478072427,-10000.0,0.0,1.2,13.5,True,,0.5411514515747156,890.578843146535,,0.0,11.0,,-1500.0,13.4,True,8.0,,50.0,,5781.0,4046.9774293147248,,0.8,3000.0,1.5,490.0,,1.0,,800.0,1500.0,8090.931477121967,2656.1161456589416,False,5770.0,,0.7922562825695312,False,5.5,4398.895355837429,False,200.0,890.5788431464761,803.1025163962275,,13.50252018766816,1337.0,,,,50.0,False,True,11.103954226666144,444.2615898473201,10000.0,0.2,890.578843146535,693.7031844398213,True,-1.3,0.01,True,890.0,1132.1046925807473,0.8,11.792026326785841,0.0,,5.0,500.0,True,1.0,1.0,,,3000.0,5450.0,15.0,True,1368423245.388315,,,0.1,1500.0,,0.2,5790.0,-5450.0,-4450.0,,1.5,,,True,,True,4450.0,8.0,15.0,11.0,0.6493650715751669,,957.7534001391598,460.0,1.0,
9988,1549517672,610.0,,True,100000.0,13.6,-3014.764297855271,-10000.0,0.0,1.2,13.5,True,,0.5949415222409911,932.7568545967188,,0.0,11.0,,-1500.0,13.4,True,8.0,,50.0,,5781.0,5310.587999975651,,0.8,3000.0,1.5,490.0,,1.0,,800.0,1500.0,8325.352297830921,2535.502825057516,False,5770.0,,1.0954424823987705,False,5.5,4850.385644294641,False,200.0,932.7568545965412,873.3113927672252,,13.441803049299232,1337.0,,,,50.0,False,True,10.624106306357103,433.1727376950258,10000.0,0.2,932.7568545967188,690.1558583690023,True,-1.3,0.01,True,890.0,-15.853099993041496,0.8,11.610145629998485,0.0,,5.0,500.0,True,1.0,1.0,,,3000.0,5450.0,15.0,True,2125436680.760218,,,0.1,1500.0,,0.2,5790.0,-5450.0,-4450.0,,1.5,,,True,,True,4450.0,8.0,15.0,11.0,0.6820431945772665,,1017.34247452077,460.0,1.0,
9989,1549517672,610.0,,True,100000.0,13.6,-3014.764297855271,-10000.0,0.0,1.2,13.5,True,,0.5949415222409911,932.7568545967188,,0.0,11.0,,-1500.0,13.4,True,8.0,,50.0,,5781.0,5310.587999975651,,0.8,3000.0,1.5,490.0,,1.0,,800.0,1500.0,8325.352297830921,2535.502825057516,False,5770.0,,1.0954424823987705,False,5.5,4850.385644294641,False,200.0,932.7568545965412,873.3113927672252,,13.441803049299232,1337.0,,,,50.0,False,True,10.624106306357103,433.1727376950258,10000.0,0.2,932.7568545967188,690.1558583690023,True,-1.3,0.01,True,890.0,-15.853099993041496,0.8,11.610145629998485,0.0,,5.0,500.0,True,1.0,1.0,,,3000.0,5450.0,15.0,True,2125436680.760218,,,0.1,1500.0,,0.2,5790.0,-5450.0,-4450.0,,1.5,,,True,,True,4450.0,8.0,15.0,11.0,0.6820431945772665,,1017.34247452077,460.0,1.0,
9990,1549517672,610.0,,True,100000.0,13.6,-3014.764297855271,-10000.0,0.0,1.2,13.5,True,,0.5949415222409911,932.7568545967188,,0.0,11.0,,-1500.0,13.4,True,8.0,,50.0,,5781.0,5310.587999975651,,0.8,3000.0,1.5,490.0,,1.0,,800.0,1500.0,8325.352297830921,2535.502825057516,False,5770.0,,1.0954424823987705,False,5.5,4850.385644294641,False,200.0,932.7568545965412,873.3113927672252,,13.441803049299232,1337.0,,,,50.0,False,True,10.624106306357103,433.1727376950258,10000.0,0.2,932.7568545967188,690.1558583690023,True,-1.3,0.01,True,890.0,-15.853099993041496,0.8,11.610145629998485,0.0,,5.0,500.0,True,1.0,1.0,,,3000.0,5450.0,15.0,True,2125436680.760218,,,0.1,1500.0,,0.2,5790.0,-5450.0,-4450.0,,1.5,,,True,,True,4450.0,8.0,15.0,11.0,0.6820431945772665,,1017.34247452077,460.0,1.0,
9991,1549517692,610.0,,True,100000.0,13.6,-4162.983822597626,-10000.0,0.0,1.2,13.5,True,,0.6283669848107674,946.3196094956944,,0.0,11.0,,-1500.0,13.4,True,8.0,,50.0,,5781.0,4127.320494651934,,0.8,3000.0,1.5,490.0,,1.0,,800.0,1500.0,8290.30431724956,2107.8775245521174,False,5770.0,,1.0919851670296647,False,5.5,5255.2933914039495,False,200.0,946.3196094957548,923.2534910974142,,13.433375138429044,1337.0,,,,50.0,False,True,10.82962699403263,428.3976225372282,10000.0,0.2,946.3196094956944,688.8234414368128,True,-1.3,0.01,True,890.0,1220.1473843794356,0.8,11.4152384492389,1222.0,,5.0,500.0,True,1.0,1.0,,,3000.0,5450.0,15.0,True,1995745766.0078144,,,0.1,1500.0,,0.2,5790.0,-5450.0,-4450.0,,1.5,,,True,,True,4450.0,8.0,15.0,11.0,0.681000741564076,,1015.3152650617459,460.0,1.0,
9992,1549517692,610.0,,True,100000.0,13.6,-4162.983822597626,-10000.0,0.0,1.2,13.5,True,,0.6283669848107674,946.3196094956944,,0.0,11.0,,-1500.0,13.4,True,8.0,,50.0,,5781.0,4127.320494651934,,0.8,3000.0,1.5,490.0,,1.0,,800.0,1500.0,8290.30431724956,2107.8775245521174,False,5770.0,,1.0919851670296647,False,5.5,5255.2933914039495,False,200.0,946.3196094957548,923.2534910974142,,13.433375138429044,1337.0,,,,50.0,False,True,10.82962699403263,428.3976225372282,10000.0,0.2,946.3196094956944,688.8234414368128,True,-1.3,0.01,True,890.0,1220.1473843794356,0.8,11.4152384492389,1222.0,,5.0,500.0,True,1.0,1.0,,,3000.0,5450.0,15.0,True,1995745766.0078144,,,0.1,1500.0,,0.2,5790.0,-5450.0,-4450.0,,1.5,,,True,,True,4450.0,8.0,15.0,11.0,0.681000741564076,,1015.3152650617459,460.0,1.0,
9993,1549517692,610.0,,True,100000.0,13.6,-4162.983822597626,-10000.0,0.0,1.2,13.5,True,,0.6283669848107674,946.3196094956944,,0.0,11.0,,-1500.0,13.4,True,8.0,,50.0,,5781.0,4127.320494651934,,0.8,3000.0,1.5,490.0,,1.0,,800.0,1500.0,8290.30431724956,2107.8775245521174,False,5770.0,,1.0919851670296647,False,5.5,5255.2933914039495,False,200.0,946.3196094957548,923.2534910974142,,13.433375138429044,1337.0,,,,50.0,False,True,10.82962699403263,428.3976225372282,10000.0,0.2,946.3196094956944,688.8234414368128,True,-1.3,0.01,True,890.0,1220.1473843794356,0.8,11.4152384492389,1222.0,,5.0,500.0,True,1.0,1.0,,,3000.0,5450.0,15.0,True,1995745766.0078144,,,0.1,1500.0,,0.2,5790.0,-5450.0,-4450.0,,1.5,,,True,,True,4450.0,8.0,15.0,11.0,0.681000741564076,,1015.3152650617459,460.0,1.0,
9994,1549517712,610.0,,True,100000.0,13.6,-3972.5419670543533,-10000.0,0.0,1.2,13.5,True,,0.5650053979392504,920.3539020765548,,0.0,11.0,,-1500.0,13.4,True,8.0,,50.0,,5781.0,4087.0947194495257,,0.8,3000.0,1.5,490.0,,1.0,,800.0,1500.0,8059.636686503879,2001.891090692572,False,5770.0,,0.7069493863303216,False,5.5,3438.1771399680492,False,200.0,920.3539020765248,832.8894912538366,,13.50413480301567,1337.0,,,,50.0,False,True,11.399006484683198,441.1116144208793,10000.0,0.2,920.3539020765548,694.3112479807644,True,-1.3,0.01,True,890.0,1036.775961446392,0.8,11.572482752687442,0.0,,5.0,500.0,True,1.0,1.0,,,3000.0,5450.0,15.0,True,1447960002.5413277,,,0.1,1500.0,,0.2,5790.0,-5450.0,-4450.0,,1.5,,,True,,True,4450.0,8.0,15.0,11.0,0.6693753236955523,,993.3006586485279,460.0,1.0,
9995,1549517712,610.0,,True,100000.0,13.6,-3972.5419670543533,-10000.0,0.0,1.2,13.5,True,,0.5650053979392504,920.3539020765548,,0.0,11.0,,-1500.0,13.4,True,8.0,,50.0,,5781.0,4087.0947194495257,,0.8,3000.0,1.5,490.0,,1.0,,800.0,1500.0,8059.636686503879,2001.891090692572,False,5770.0,,0.7069493863303216,False,5.5,3438.1771399680492,False,200.0,920.3539020765248,832.8894912538366,,13.50413480301567,1337.0,,,,50.0,False,True,11.399006484683198,441.1116144208793,10000.0,0.2,920.3539020765548,694.3112479807644,True,-1.3,0.01,True,890.0,1036.775961446392,0.8,11.572482752687442,0.0,,5.0,500.0,True,1.0,1.0,,,3000.0,5450.0,15.0,True,1447960002.5413277,,,0.1,1500.0,,0.2,5790.0,-5450.0,-4450.0,,1.5,,,True,,True,4450.0,8.0,15.0,11.0,0.6693753236955523,,993.3006586485279,460.0,1.0,
9996,1549517712,610.0,,True,100000.0,13.6,-3972.5419670543533,-10000.0,0.0,1.2,13.5,True,,0.5650053979392504,920.3539020765548,,0.0,11.0,,-1500.0,13.4,True,8.0,,50.0,,5781.0,4087.0947194495257,,0.8,3000.0,1.5,490.0,,1.0,,800.0,1500.0,8059.636686503879,2001.891090692572,False,5770.0,,0.7069493863303216,False,5.5,3438.1771399680492,False,200.0,920.3539020765248,832.8894912538366,,13.50413480301567,1337.0,,,,50.0,False,True,11.399006484683198,441.1116144208793,10000.0,0.2,920.3539020765548,694.3112479807644,True,-1.3,0.01,True,890.0,1036.775961446392,0.8,11.572482752687442,0.0,,5.0,500.0,True,1.0,1.0,,,3000.0,5450.0,15.0,True,1447960002.5413277,,,0.1,1500.0,,0.2,5790.0,-5450.0,-4450.0,,1.5,,,True,,True,4450.0,8.0,15.0,11.0,0.6693753236955523,,993.3006586485279,460.0,1.0,
9997,1549517732,610.0,,True,100000.0,13.6,-2956.0614920132766,-10000.0,0.0,1.2,13.5,True,,0.49919594232756503,851.9752145710025,,0.0,11.0,,-1500.0,13.4,True,8.0,,50.0,,5781.0,5110.3308412218175,,0.8,3000.0,1.5,490.0,,1.0,,800.0,1500.0,8066.392333235094,4014.8575858370314,False,5770.0,,0.7028053332016251,False,5.5,6027.6499834765755,False,200.0,851.975214570994,755.0203742994721,,13.503342226395912,1337.0,,,,50.0,False,True,10.471335961616521,457.2426413275249,10000.0,0.2,851.9752145710025,697.2524010142356,True,-1.3,0.01,True,890.0,-30.342264288557544,0.8,11.918391500668879,0.0,,5.0,500.0,True,1.0,1.0,,,3000.0,5450.0,15.0,True,1662851143.8506508,,,0.1,1500.0,,0.2,5790.0,-5450.0,-4450.0,,1.5,,,True,,True,4450.0,8.0,15.0,11.0,0.6231738951663317,,915.1172177875411,460.0,1.0,
9998,1549517732,610.0,,True,100000.0,13.6,-2956.0614920132766,-10000.0,0.0,1.2,13.5,True,,0.49919594232756503,851.9752145710025,,0.0,11.0,,-1500.0,13.4,True,8.0,,50.0,,5781.0,5110.3308412218175,,0.8,3000.0,1.5,490.0,,1.0,,800.0,1500.0,8066.392333235094,4014.8575858370314,False,5770.0,,0.7028053332016251,False,5.5,6027.6499834765755,False,200.0,851.975214570994,755.0203742994721,,13.503342226395912,1337.0,,,,50.0,False,True,10.471335961616521,457.2426413275249,10000.0,0.2,851.9752145710025,697.2524010142356,True,-1.3,0.01,True,890.0,-30.342264288557544,0.8,11.918391500668879,0.0,,5.0,500.0,True,1.0,1.0,,,3000.0,5450.0,15.0,True,1662851143.8506508,,,0.1,1500.0,,0.2,5790.0,-5450.0,-4450.0,,1.5,,,True,,True,4450.0,8.0,15.0,11.0,0.6231738951663317,,915.1172177875411,460.0,1.0,
9999,1549517732,610.0,,True,100000.0,13.6,-2956.0614920132766,-10000.0,0.0,1.2,13.5,True,,0.49919594232756503,851.9752145710025,,0.0,11.0,,-1500.0,13.4,True,8.0,,50.0,,5781.0,5110.3308412218175,,0.8,3000.0,1.5,490.0,,1.0,,800.0,1500.0,8066.392333235094,4014.8575858370314,False,5770.0,,0.7028053332016251,False,5.5,6027.6499834765755,False,200.0,851.975214570994,755.0203742994721,,13.503342226395912,1337.0,,,,50.0,False,True,10.471335961616521,457.2426413275249,10000.0,0.2,851.9752145710025,697.2524010142356,True,-1.3,0.01,True,890.0,-30.342264288557544,0.8,11.918391500668879,0.0,,5.0,500.0,True,1.0,1.0,,,3000.0,5450.0,15.0,True,1662851143.8506508,,,0.1,1500.0,,0.2,5790.0,-5450.0,-4450.0,,1.5,,,True,,True,4450.0,8.0,15.0,11.0,0.6231738951663317,,915.1172177875411,460.0,1.0,
10000,1549517992,610.0,,True,100000.0,13.6,-2992.0661911516177,-10000.0,0.0,1.2,13.5,True,,0.5868748900958108,949.099388054637,,0.0,11.0,,-1500.0,13.4,True,8.0,,50.0,,5781.0,5379.033860949286,,0.8,3000.0,1.5,490.0,,1.0,,800.0,1500.0,8371.100052100903,2715.294752152029,False,5770.0,,0.939804339251681,False,5.5,4676.394580613753,False,200.0,949.099388054344,862.0538118354592,,13.476349453484813,1337.0,,,,50.0,False,True,10.27392324614428,435.46341340957,10000.0,0.2,949.099388054637,695.5797115129029,True,-1.3,0.01,True,890.0,-21.442646865953748,0.8,11.439577067169909,0.0,,5.0,500.0,True,1.0,1.0,,,3000.0,5450.0,15.0,True,2422077677.226424,,,0.1,1500.0,,0.2,5790.0,-5450.0,-4450.0,,1.5,,,True,,True,4450.0,8.0,15.0,11.0,0.694631992895098,,1042.561940915597,460.0,1.0,
10001,1549517992,610.0,,True,100000.0,13.6,-2992.0661911516177,-10000.0,0.0,1.2,13.5,True,,0.5868748900958108,949.099388054637,,0.0,11.0,,-1500.0,13.4,True,8.0,,50.0,,5781.0,5379.033860949286,,0.8,3000.0,1.5,490.0,,1.0,,800.0,1500.0,8371.100052100903,2715.294752152029,False,5770.0,,0.939804339251681,False,5.5,4676.394580613753,False,200.0,949.099388054344,862.0538118354592,,13.476349453484813,1337.0,,,,50.0,False,True,10.27392324614428,435.46341340957,10000.0,0.2,949.099388054637,695.5797115129029,True,-1.3,0.01,True,890.0,-21.442646865953748,0.8,11.439577067169909,0.0,,5.0,500.0,True,1.0,1.0,,,3000.0,5450.0,15.0,True,2422077677.226424,,,0.1,1500.0,,0.2,5790.0,-5450.0,-4450.0,,1.5,,,True,,True,4450.0,8.0,15.0,11.0,0.694631992895098,,1042.561940915597,460.0,1.0,
10002,1549517992,610.0,,True,100000.0,13.6,-2992.0661911516177,-10000.0,0.0,1.2,13.5,True,,0.5868748900958108,949.099388054637,,0.0,11.0,,-1500.0,13.4,True,8.0,,50.0,,5781.0,5379.033860949286,,0.8,3000.0,1.5,490.0,,1.0,,800.0,1500.0,8371.100052100903,2715.294752152029,False,5770.0,,0.939804339251681,False,5.5,4676.394580613753,False,200.0,949.099388054344,862.0538118354592,,13.476349453484813,1337.0,,,,50.0,False,True,10.27392324614428,435.46341340957,10000.0,0.2,949.099388054637,695.5797115129029,True,-1.3,0.01,True,890.0,-21.442646865953748,0.8,11.439577067169909,0.0,,5.0,500.0,True,1.0,1.0,,,3000.0,5450.0,15.0,True,2422077677.226424,,,0.1,1500.0,,0.2,5790.0,-5450.0,-4450.0,,1.5,,,True,,True,4450.0,8.0,15.0,11.0,0.694631992895098,,1042.561940915597,460.0,1.0,
10003,1549518012,610.0,,True,100000.0,13.6,-2700.5107408273757,-10000.0,0.0,1.2,13.5,True,,0.6161784757109607,947.0580348677888,,0.0,11.0,,-1500.0,13.4,True,8.0,,50.0,,5781.0,5449.999999983897,,0.8,3000.0,1.5,490.0,,1.0,,800.0,1500.0,8150.510740811273,2560.795002873114,False,5770.0,,0.9157227308336604,False,5.5,5127.491751730404,False,200.0,947.0580348677988,904.3869024012397,,13.432813648207619,1337.0,,,,50.0,False,True,11.102646946347006,428.4134908609609,10000.0,0.2,947.0580348677888,687.3237920641067,True,-1.3,0.01,True,890.0,-265.4427608352021,0.8,11.457445887476283,-260.0,,5.0,500.0,True,1.0,1.0,,,3000.0,5450.0,15.0,True,1971538235.343884,,,0.1,1500.0,,0.2,5790.0,-5450.0,-4450.0,,1.5,,,True,,True,4450.0,8.0,15.0,11.0,0.6980209176693778,,1049.595140476422,460.0,1.0,
10004,1549518012,610.0,,True,100000.0,13.6,-2700.5107408273757,-10000.0,0.0,1.2,13.5,True,,0.6161784757109607,947.0580348677888,,0.0,11.0,,-1500.0,13.4,True,8.0,,50.0,,5781.0,5449.999999983897,,0.8,3000.0,1.5,490.0,,1.0,,800.0,1500.0,8150.510740811273,2560.795002873114,False,5770.0,,0.9157227308336604,False,5.5,5127.491751730404,False,200.0,947.0580348677988,904.3869024012397,,13.432813648207619,1337.0,,,,50.0,False,True,11.102646946347006,428.4134908609609,10000.0,0.2,947.0580348677888,687.3237920641067,True,-1.3,0.01,True,890.0,-265.4427608352021,0.8,11.457445887476283,-260.0,,5.0,500.0,True,1.0,1.0,,,3000.0,5450.0,15.0,True,1971538235.343884,,,0.1,1500.0,,0.2,5790.0,-5450.0,-4450.0,,1.5,,,True,,True,4450.0,8.0,15.0,11.0,0.6980209176693778,,1049.595140476422,460.0,1.0,
10005,1549518012,610.0,,True,100000.0,13.6,-2700.5107408273757,-10000.0,0.0,1.2,13.5,True,,0.6161784757109607,947.0580348677888,,0.0,11.0,,-1500.0,13.4,True,8.0,,50.0,,5781.0,5449.999999983897,,0.8,3000.0,1.5,490.0,,1.0,,800.0,1500.0,8150.510740811273,2560.795002873114,False,5770.0,,0.9157227308336604,False,5.5,5127.491751730404,False,200.0,947.0580348677988,904.3869024012397,,13.432813648207619,1337.0,,,,50.0,False,True,11.102646946347006,428.4134908609609,10000.0,0.2,947.0580348677888,687.3237920641067,True,-1.3,0.01,True,890.0,-265.4427608352021,0.8,11.457445887476283,-260.0,,5.0,500.0,True,1.0,1.0,,,3000.0,5450.0,15.0,True,1971538235.343884,,,0.1,1500.0,,0.2,5790.0,-5450.0,-4450.0,,1.5,,,True,,True,4450.0,8.0,15.0,11.0,0.6980209176693778,,1049.595140476422,460.0,1.0,
10006,1549518032,610.0,,True,100000.0,13.6,-4166.418095207856,-10000.0,0.0,1.2,13.5,True,,0.6330432310290176,949.2799458415265,,0.0,11.0,,-1500.0,13.4,True,8.0,,50.0,,5781.0,4297.359780686434,,0.8,3000.0,1.5,490.0,,1.0,,800.0,1500.0,8463.77787589429,2165.5978940158875,False,5770.0,,1.548408301802983,False,5.5,5479.547596673573,False,200.0,949.2799458415774,930.7092519716238,,13.43627296244444,1337.0,,,,50.0,False,True,10.296036691056512,421.7129884000173,10000.0,0.2,949.2799458415265,688.5159736515561,True,-1.3,0.01,True,890.0,1111.8610723857746,0.8,11.472515603537683,1118.0,,5.0,500.0,True,1.0,1.0,,,3000.0,5450.0,15.0,True,1981460507.450121,,,0.1,1500.0,,0.2,5790.0,-5450.0,-4450.0,,1.5,,,True,,True,4450.0,8.0,15.0,11.0,0.6844640029506949,,1022.0852129676059,460.0,1.0,
10007,1549518032,610.0,,True,100000.0,13.6,-4166.418095207856,-10000.0,0.0,1.2,13.5,True,,0.6330432310290176,949.2799458415265,,0.0,11.0,,-1500.0,13.4,True,8.0,,50.0,,5781.0,4297.359780686434,,0.8,3000.0,1.5,490.0,,1.0,,800.0,1500.0,8463.77787589429,2165.5978940158875,False,5770.0,,1.548408301802983,False,5.5,5479.547596673573,False,200.0,949.2799458415774,930.7092519716238,,13.43627296244444,1337.0,,,,50.0,False,True,10.296036691056512,421.7129884000173,10000.0,0.2,949.2799458415265,688.5159736515561,True,-1.3,0.01,True,890.0,1111.8610723857746,0.8,11.472515603537683,1118.0,,5.0,500.0,True,1.0,1.0,,,3000.0,5450.0,15.0,True,1981460507.450121,,,0.1,1500.0,,0.2,5790.0,-5450.0,-4450.0,,1.5,,,True,,True,4450.0,8.0,15.0,11.0,0.6844640029506949,,1022.0852129676059,460.0,1.0,
10008,1549518032,610.0,,True,100000.0,13.6,-4166.418095207856,-10000.0,0.0,1.2,13.5,True,,0.6330432310290176,949.2799458415265,,0.0,11.0,,-1500.0,13.4,True,8.0,,50.0,,5781.0,4297.359780686434,,0.8,3000.0,1.5,490.0,,1.0,,800.0,1500.0,8463.77787589429,2165.5978940158875,False,5770.0,,1.548408301802983,False,5.5,5479.547596673573,False,200.0,949.2799458415774,930.7092519716238,,13.43627296244444,1337.0,,,,50.0,False,True,10.296036691056512,421.7129884000173,10000.0,0.2,949.2799458415265,688.5159736515561,True,-1.3,0.01,True,890.0,1111.8610723857746,0.8,11.472515603537683,1118.0,,5.0,500.0,True,1.0,1.0,,,3000.0,5450.0,15.0,True,1981460507.450121,,,0.1,1500.0,,0.2,5790.0,-5450.0,-4450.0,,1.5,,,True,,True,4450.0,8.0,15.0,11.0,0.6844640029506949,,1022.0852129676059,460.0,1.0,
