,measurement,timestamp_pulse_id,imageid,separation_um,balance,snr_db,pixis_profile_avg_width,crop_px,xi_um_guess,sigma_x_F_gamma_um_multiplier,xatol,chi2distance_deconvmethod_2d_v3,xi_x_um_v3,xi_y_um_v3
97,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0445um (5a) ap5=7.0 ap7=50.0 (bg5ab) ap5=7.0 ap7=50.0,1548039259,22,445.0,,26.8,200.0,50.0,400.0,1.2,5.0,20.672448915650165,489.5692826558006,881.7422683430779
98,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0445um (5a) ap5=7.0 ap7=50.0 (bg5ab) ap5=7.0 ap7=50.0,1548038359,1,445.0,,26.8,200.0,50.0,400.0,1.2,5.0,98.48613219756028,519.0490722310118,881.7422683584748
99,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0445um (5a) ap5=7.0 ap7=50.0 (bg5ab) ap5=7.0 ap7=50.0,1548038799,11,445.0,,26.8,200.0,50.0,400.0,1.2,5.0,43.90348830197961,465.6932689814391,881.7422683357582
100,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0445um (5a) ap5=7.0 ap7=50.0 (bg5ab) ap5=7.0 ap7=50.0,1548038419,4,445.0,,26.8,200.0,50.0,400.0,1.2,5.0,39.4741229851845,543.479090319733,881.7422683584748
101,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548018443,0,707.0,,26.8,200.0,50.0,400.0,1.2,5.0,72.71462405029979,434.7283165250311,814.6179520618017
102,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548018463,1,707.0,,26.8,200.0,50.0,400.0,1.2,5.0,434.824139293192,416.5894861361338,1077.4162891983744
103,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548019763,29,707.0,,26.8,200.0,50.0,400.0,1.2,5.0,32.04887488976705,467.6027524714853,1077.4162892026068
104,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548021083,59,707.0,,26.8,200.0,50.0,400.0,1.2,5.0,79.21657716487292,449.24357721818575,1403.7847779600695
105,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548020203,39,707.0,,26.8,200.0,50.0,400.0,1.2,5.0,48.953662428001415,379.8672656312719,1107.8239593298863
106,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548019403,24,707.0,,26.8,200.0,50.0,400.0,1.2,5.0,52.27790484621256,359.32238522750185,1042.9187232166114
107,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548021063,58,707.0,,26.8,200.0,50.0,400.0,1.2,5.0,317.39403745277946,378.9830136450298,1188.9211855264364
108,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548021103,60,707.0,,26.8,200.0,50.0,400.0,1.2,5.0,144.72340563449603,384.9127875800402,1403.7847779345857
109,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548019303,19,707.0,,26.8,200.0,50.0,400.0,1.2,5.0,176.17325030290218,423.6677598706748,1403.7847779345857
110,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548019743,28,707.0,,26.8,200.0,50.0,400.0,1.2,5.0,51.92779542699193,392.9166888711282,1284.934156867404
111,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548020623,48,707.0,,26.8,200.0,50.0,400.0,1.2,5.0,264.3605019718473,417.3883006700664,1107.8239593420556
112,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548020743,54,707.0,,26.8,200.0,50.0,400.0,1.2,5.0,215.12574450752027,383.6456931974803,1107.8239593378191
113,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548019323,20,707.0,,26.8,200.0,50.0,400.0,1.2,5.0,88.0832105958369,373.3757564824021,1107.8239593422356
114,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548020723,53,707.0,,26.8,200.0,50.0,400.0,1.2,5.0,915.54037172191,344.9459260962419,1107.8239593463616
115,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548020283,43,707.0,,26.8,200.0,50.0,400.0,1.2,5.0,170.2480842484895,424.20122504793625,1107.8239593442402
116,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548021183,64,707.0,,26.8,200.0,50.0,400.0,1.2,5.0,79.82403924180319,416.53856768558046,1077.4162891983744
117,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548019783,30,707.0,,26.8,200.0,50.0,400.0,1.2,5.0,30.07469241691489,402.17745745865136,1077.4162892198856
118,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548019383,23,707.0,,26.8,200.0,50.0,400.0,1.2,5.0,156.917503699641,446.4265067618558,1077.4162891945505
119,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548020183,38,707.0,,26.8,200.0,50.0,400.0,1.2,5.0,29.637263130288662,415.8613127565165,1107.8239593463616
120,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548020663,50,707.0,,26.8,200.0,50.0,400.0,1.2,5.0,355.9505620638544,425.1655834710029,322.3220291543073
121,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548018803,6,707.0,,26.8,200.0,50.0,400.0,1.2,5.0,191.7732821703428,474.2698350331633,300.39788657870747
122,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548020763,55,707.0,,26.8,200.0,50.0,400.0,1.2,5.0,263.72330119634546,434.8861459667916,1403.7847779732106
123,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548020323,45,707.0,,26.8,200.0,50.0,400.0,1.2,5.0,140.70601610172045,365.507373798173,1077.4162891983744
124,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548019823,32,707.0,,26.8,200.0,50.0,400.0,1.2,5.0,31.45374798648132,446.1618364532628,1122.3732342772514
125,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548020163,37,707.0,,26.8,200.0,50.0,400.0,1.2,5.0,378.5486844893982,430.1863303111107,1077.416289180991
126,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548020243,41,707.0,,26.8,200.0,50.0,400.0,1.2,5.0,71.43353473064091,399.9234703056438,1107.8239593422356
127,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548018943,13,707.0,,26.8,200.0,50.0,400.0,1.2,5.0,176.0722110539836,454.5563520298772,897.2578177998158
128,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548020703,52,707.0,,26.8,200.0,50.0,400.0,1.2,5.0,20.47881803549012,495.69877207290216,1107.8239593422356
129,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548021203,65,707.0,,26.8,200.0,50.0,400.0,1.2,5.0,96.295272225134,405.67300889144127,814.6179520557642
130,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548019723,27,707.0,,26.8,200.0,50.0,400.0,1.2,5.0,103.05657648501912,352.7354968047306,1077.4162891983744
131,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548021123,61,707.0,,26.8,200.0,50.0,400.0,1.2,5.0,35.56989239599773,452.6931470248914,1107.8239593422356
132,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548020143,36,707.0,,26.8,200.0,50.0,400.0,1.2,5.0,33.02610801450662,533.6800530659339,1077.4162892114025
133,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548021223,66,707.0,,26.8,200.0,50.0,400.0,1.2,5.0,66.694088664165,386.8391215026993,530.7930207292403
134,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548018783,5,707.0,,26.8,200.0,50.0,400.0,1.2,5.0,41.085809765563305,455.0626801524098,814.6179520581394
135,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548019343,21,707.0,,26.8,200.0,50.0,400.0,1.2,5.0,24.398341541038427,481.9980660959217,1077.4162891983744
136,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548019863,34,707.0,,26.8,200.0,50.0,400.0,1.2,5.0,57.78126676878323,505.051273988018,1107.8239593298863
137,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548018763,4,707.0,,26.8,200.0,50.0,400.0,1.2,5.0,57.80974278708037,411.8337413986233,768.0948545447174
138,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548018883,10,707.0,,26.8,200.0,50.0,400.0,1.2,5.0,42.74642964801398,519.8808410336593,1107.8239593422356
139,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548020643,49,707.0,,26.8,200.0,50.0,400.0,1.2,5.0,59.09953673433125,405.6087740483019,483.17387147002586
140,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548020123,35,707.0,,26.8,200.0,50.0,400.0,1.2,5.0,33.26668898716751,440.4728133412237,1077.4162891941064
141,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548018743,3,707.0,,26.8,200.0,50.0,400.0,1.2,5.0,126.50554628810583,418.2992703809074,300.3978865787074
142,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548019283,18,707.0,,26.8,200.0,50.0,400.0,1.2,5.0,142.8198682291661,334.5719486449917,1283.745237582961
143,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548020223,40,707.0,,26.8,200.0,50.0,400.0,1.2,5.0,90.58153716167052,461.0904650649298,1077.4162891983744
144,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548019223,15,707.0,,26.8,200.0,50.0,400.0,1.2,5.0,189.987480072525,365.52167145535566,1107.8239593463616
145,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548020583,46,707.0,,26.8,200.0,50.0,400.0,1.2,5.0,60.21923116718074,435.0733487236959,865.2456635282334
146,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548018923,12,707.0,,26.8,200.0,50.0,400.0,1.2,5.0,221.9920665621653,465.63075677684776,1107.8239593420556
147,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548018903,11,707.0,,26.8,200.0,50.0,400.0,1.2,5.0,276.8965016421774,441.9561904449913,1107.8239593463616
148,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548021163,63,707.0,,26.8,200.0,50.0,400.0,1.2,5.0,285.0103133051035,376.6165523307269,1077.4162891983744
149,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548020303,44,707.0,,26.8,200.0,50.0,400.0,1.2,5.0,65.20880789787162,454.6431458301754,1483.4506272530944
150,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548018823,7,707.0,,26.8,200.0,50.0,400.0,1.2,5.0,28.451684856320163,490.42759425955575,604.003532613677
151,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548020603,47,707.0,,26.8,200.0,50.0,400.0,1.2,5.0,172.89245480235465,433.1526789266955,814.6179520567974
152,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548021023,56,707.0,,26.8,200.0,50.0,400.0,1.2,5.0,40.216349966121065,423.5651613781431,1077.4162892198856
153,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548019843,33,707.0,,26.8,200.0,50.0,400.0,1.2,5.0,30.129297922553967,400.8114734533641,1188.9211855264364
154,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548019703,26,707.0,,26.8,200.0,50.0,400.0,1.2,5.0,49.216499853486056,440.9586819996333,357.67280300030023
155,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548018483,2,707.0,,26.8,200.0,50.0,400.0,1.2,5.0,59.08172292939883,449.7471479683292,1077.4162891983744
156,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548019803,31,707.0,,26.8,200.0,50.0,400.0,1.2,5.0,277.1258856996829,403.15278588759776,1063.931989368638
157,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548018863,9,707.0,,26.8,200.0,50.0,400.0,1.2,5.0,41.71928357021302,445.1095474499726,1188.9211854854718
158,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548019263,17,707.0,,26.8,200.0,50.0,400.0,1.2,5.0,39.23596474034494,439.6147382429531,1077.4162891983744
159,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548021043,57,707.0,,26.8,200.0,50.0,400.0,1.2,5.0,369.1230944438764,308.23536385419203,1107.8239593420556
160,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548020263,42,707.0,,26.8,200.0,50.0,400.0,1.2,5.0,24.85214166920055,417.30310039323166,814.6179520622712
161,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548019363,22,707.0,,26.8,200.0,50.0,400.0,1.2,5.0,250.42334213422947,430.0697939193725,1077.4162892114025
162,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548020683,51,707.0,,26.8,200.0,50.0,400.0,1.2,5.0,228.60155431731985,353.82094577983645,1107.8239593422356
163,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548018843,8,707.0,,26.8,200.0,50.0,400.0,1.2,5.0,420.9811816797737,428.2927543412439,1077.4162891840388
164,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548021143,62,707.0,,26.8,200.0,50.0,400.0,1.2,5.0,58.13200304827682,425.3026672572631,1403.784777954808
165,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548019203,14,707.0,,26.8,200.0,50.0,400.0,1.2,5.0,223.6889699544382,427.20576744738287,1077.416289199571
166,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548019683,25,707.0,,26.8,200.0,50.0,400.0,1.2,5.0,98.5636454450456,433.6630014786867,814.6179520559249
167,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 1047um (3b#1) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1547991863,14,1047.0,,26.8,200.0,50.0,400.0,1.2,5.0,,,
168,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 1047um (3b#1) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1547992783,38,1047.0,,26.8,200.0,50.0,400.0,1.2,5.0,141.57857512449772,586.7657794160667,881.7422587446612
169,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 1047um (3b#1) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1547991723,7,1047.0,,26.8,200.0,50.0,400.0,1.2,5.0,163.05461166958833,849.8563950083795,530.6441297422473
170,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 1047um (3b#1) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1547992663,32,1047.0,,26.8,200.0,50.0,400.0,1.2,5.0,153.40088956104694,599.5451241675047,922.2369141058656
171,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 1047um (3b#1) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1547992263,23,1047.0,,26.8,200.0,50.0,400.0,1.2,5.0,73.36351483422072,500.09361644629416,922.2369140897196
172,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 1047um (3b#1) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1547992363,29,1047.0,,26.8,200.0,50.0,400.0,1.2,5.0,77.45331367238342,668.8262447004867,874.7816988128335
173,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 1047um (3b#1) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1547992223,21,1047.0,,26.8,200.0,50.0,400.0,1.2,5.0,80.4000610888551,640.7557128735016,918.0117598928416
174,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 1047um (3b#1) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1547991903,16,1047.0,,26.8,200.0,50.0,400.0,1.2,5.0,37.00978433276245,701.6959513670487,903.3131699703036
175,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 1047um (3b#1) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1547991763,9,1047.0,,26.8,200.0,50.0,400.0,1.2,5.0,273.1301052107099,578.4597720503865,897.0804415342488
176,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 1047um (3b#1) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1547992383,30,1047.0,,26.8,200.0,50.0,400.0,1.2,5.0,153.14419851835413,461.5659778589765,874.7816988316586
177,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 1047um (3b#1) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1547992243,22,1047.0,,26.8,200.0,50.0,400.0,1.2,5.0,121.0522629619034,472.0396348600342,874.7816988186927
178,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 1047um (3b#1) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1547992343,28,1047.0,,26.8,200.0,50.0,400.0,1.2,5.0,38.10961373686478,708.1800928239543,874.7816988033215
179,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 1047um (3b#1) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1547992281,24,1047.0,,26.8,200.0,50.0,400.0,1.2,5.0,121.06209229623,426.49987937356025,881.7422587351102
180,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 1047um (3b#1) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1547992703,34,1047.0,,26.8,200.0,50.0,400.0,1.2,5.0,102.38730596946364,552.8865063309559,922.2369141058656
181,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 1047um (3b#1) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1547992723,35,1047.0,,26.8,200.0,50.0,400.0,1.2,5.0,1483.394668565905,252.44695443695943,770.6589098487467
182,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 1047um (3b#1) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1547991783,10,1047.0,,26.8,200.0,50.0,400.0,1.2,5.0,184.33191441890267,545.5049631939163,487.24721790110783
183,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 1047um (3b#1) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1547991823,12,1047.0,,26.8,200.0,50.0,400.0,1.2,5.0,205.87513516272784,508.63314753139855,874.7816988233471
184,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 1047um (3b#1) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1547991803,11,1047.0,,26.8,200.0,50.0,400.0,1.2,5.0,1688.5810009242757,174.47368337081247,371.6628495998342
185,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 1047um (3b#1) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1547991343,0,1047.0,,26.8,200.0,50.0,400.0,1.2,5.0,15.130527019418766,953.177041266007,931.1157865963488
186,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 1047um (3b#1) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1547991883,15,1047.0,,26.8,200.0,50.0,400.0,1.2,5.0,40.09710031758808,710.5161606889874,922.2369140897196
187,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 1047um (3b#1) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1547992323,27,1047.0,,26.8,200.0,50.0,400.0,1.2,5.0,77.22789208082844,550.4101999097071,881.7422587278803
188,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 1047um (3b#1) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1547991403,3,1047.0,,26.8,200.0,50.0,400.0,1.2,5.0,38.6731972215088,661.6365637492288,874.7816988233471
189,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 1047um (3b#1) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1547991923,18,1047.0,,26.8,200.0,50.0,400.0,1.2,5.0,107.61759607761093,649.8996430991639,483.1572932435942
190,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 1047um (3b#1) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1547991423,4,1047.0,,26.8,200.0,50.0,400.0,1.2,5.0,330.1864547165709,532.6119571081546,881.7422587363964
191,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 1047um (3b#1) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1547991743,8,1047.0,,26.8,200.0,50.0,400.0,1.2,5.0,201.2208803652657,645.5956484815156,483.1572932435956
192,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 1047um (3b#1) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1547992763,37,1047.0,,26.8,200.0,50.0,400.0,1.2,5.0,36.29069353297493,891.7511210035908,881.7422587247744
