,measurement,timestamp_pulse_id,imageid,separation_um,balance,xi_um_guess,crop_px,snr_db,sigma_x_F_gamma_um_multiplier,pixis_profile_avg_width,sigma_F_gamma_um_opt_v3,xi_x_um_v3,xi_y_um_v3,chi2distance_deconvmethod_2d_v3,chi2distance_deconvmethod_1d_v3,xi_um_v3
2615,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547474938,44,322.0,,800.0,50.0,26.8,1.2,200.0,,,,,1460.766388307421,565.5729302254011
2616,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547474598,39,322.0,,800.0,50.0,26.8,1.2,200.0,,,,,1147.1256929899664,754.8666541282332
2617,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547473078,0,322.0,,800.0,50.0,26.8,1.2,200.0,,,,,2612.366364181721,535.6978859892845
2618,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547474998,47,322.0,,800.0,50.0,26.8,1.2,200.0,,,,,880.0683038747406,720.2128754998874
2619,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547473278,10,322.0,,800.0,50.0,26.8,1.2,200.0,,,,,1876.495441847976,641.0612963129616
2620,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547475938,70,322.0,,800.0,50.0,26.8,1.2,200.0,,,,,1140.8700066617546,681.2166716259751
2621,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547474158,29,322.0,,800.0,50.0,26.8,1.2,200.0,,,,,643.302561582272,728.5989369989356
2622,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547473658,17,322.0,,800.0,50.0,26.8,1.2,200.0,,,,,3925.134721187559,461.6649837854291
2623,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547473598,14,322.0,,800.0,50.0,26.8,1.2,200.0,,,,,818.0828510941866,655.3929001115235
2624,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547474978,46,322.0,,800.0,50.0,26.8,1.2,200.0,,,,,168.7234086195303,850.45066888235
2625,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547475118,53,322.0,,800.0,50.0,26.8,1.2,200.0,,,,,918.89221882168,624.3751870106597
2626,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547473158,4,322.0,,800.0,50.0,26.8,1.2,200.0,,,,,633.6456876526979,672.2238090348642
2627,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547474198,31,322.0,,800.0,50.0,26.8,1.2,200.0,,,,,1166.6265105905206,674.2557060751761
2628,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547474038,23,322.0,,800.0,50.0,26.8,1.2,200.0,,,,,1028.7527132801977,661.965799764741
2629,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547473618,15,322.0,,800.0,50.0,26.8,1.2,200.0,,,,,945.8794928775482,616.7599012656914
2630,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547475418,56,322.0,,800.0,50.0,26.8,1.2,200.0,,,,,1850.03246124339,577.4846567414457
2631,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547474018,22,322.0,,800.0,50.0,26.8,1.2,200.0,,,,,1250.3970160506883,708.4335180435785
2632,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547473118,2,322.0,,800.0,50.0,26.8,1.2,200.0,,,,,1295.6418625983515,582.9888394278462
2633,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547475458,58,322.0,,800.0,50.0,26.8,1.2,200.0,,,,,737.2011096482171,636.6214827484313
2634,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547473678,18,322.0,,800.0,50.0,26.8,1.2,200.0,,,,,702.1252482193635,745.6041737937686
2635,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547476018,74,322.0,,800.0,50.0,26.8,1.2,200.0,,,,,903.178947064318,775.8696058016441
2636,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547473138,3,322.0,,800.0,50.0,26.8,1.2,200.0,,,,,627.3422077780534,704.4358396288831
2637,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547475918,69,322.0,,800.0,50.0,26.8,1.2,200.0,,,,,1174.2415689307031,652.0208086250542
2638,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547475958,71,322.0,,800.0,50.0,26.8,1.2,200.0,,,,,775.6313597080687,630.8680146797051
2639,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547474178,30,322.0,,800.0,50.0,26.8,1.2,200.0,,,,,2600.7390730750526,692.1349684706
2640,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547474458,32,322.0,,800.0,50.0,26.8,1.2,200.0,,,,,553.2635265565028,684.8203109515795
2641,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547475378,54,322.0,,800.0,50.0,26.8,1.2,200.0,,,,,555.7119422637866,762.7456438402354
2642,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547473718,20,322.0,,800.0,50.0,26.8,1.2,200.0,,,,,1251.1109878382922,648.5867657315845
2643,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547476038,75,322.0,,800.0,50.0,26.8,1.2,200.0,,,,,1679.8976322351807,685.3561966301586
2644,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547475498,60,322.0,,800.0,50.0,26.8,1.2,200.0,,,,,1708.8302491612935,645.3715316652202
2645,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547475578,64,322.0,,800.0,50.0,26.8,1.2,200.0,,,,,1348.853894578761,532.2532752451251
2646,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547475478,59,322.0,,800.0,50.0,26.8,1.2,200.0,,,,,447.37747455244335,826.1021371670962
2647,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547474118,27,322.0,,800.0,50.0,26.8,1.2,200.0,,,,,1051.0722042998373,767.9407917794264
2648,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547473538,11,322.0,,800.0,50.0,26.8,1.2,200.0,,,,,704.0191663370509,736.2310504483265
2649,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547475838,65,322.0,,800.0,50.0,26.8,1.2,200.0,,,,,2877.660695646805,622.7888134021271
2650,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547475538,62,322.0,,800.0,50.0,26.8,1.2,200.0,,,,,439.66502887169537,709.3766951182383
2651,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547474578,38,322.0,,800.0,50.0,26.8,1.2,200.0,,,,,859.8548955143141,677.7697018830024
2652,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547475518,61,322.0,,800.0,50.0,26.8,1.2,200.0,,,,,235.5081341111945,799.0346610651841
2653,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547473558,12,322.0,,800.0,50.0,26.8,1.2,200.0,,,,,625.7996273155038,775.1442664493072
2654,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547473218,7,322.0,,800.0,50.0,26.8,1.2,200.0,,,,,508.0442807107484,747.0693105742553
2655,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547474478,33,322.0,,800.0,50.0,26.8,1.2,200.0,,,,,1084.112137322724,734.8996497612991
2656,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547473238,8,322.0,,800.0,50.0,26.8,1.2,200.0,,,,,759.5136773082767,620.9999981252062
2657,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547473178,5,322.0,,800.0,50.0,26.8,1.2,200.0,,,,,607.0632490340873,772.8049071606728
2658,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547474078,25,322.0,,800.0,50.0,26.8,1.2,200.0,,,,,1149.4504025398742,671.0511865723506
2659,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547475398,55,322.0,,800.0,50.0,26.8,1.2,200.0,,,,,1282.9480351707666,709.1380180416445
2660,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547474618,40,322.0,,800.0,50.0,26.8,1.2,200.0,,,,,660.4276340163206,662.5898145427536
2661,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547475978,72,322.0,,800.0,50.0,26.8,1.2,200.0,,,,,1019.7678761182536,771.5010517632146
2662,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547474518,35,322.0,,800.0,50.0,26.8,1.2,200.0,,,,,2179.989057201369,698.9792304165796
2663,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547473698,19,322.0,,800.0,50.0,26.8,1.2,200.0,,,,,1331.6712177703992,681.7037603837099
2664,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547474918,43,322.0,,800.0,50.0,26.8,1.2,200.0,,,,,253.90599031028145,816.5973923439429
2665,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547475898,68,322.0,,800.0,50.0,26.8,1.2,200.0,,,,,726.3964195385587,650.2696862146404
2666,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0322um (4a) ap5=7.0 ap7=1.5 (bg4ab) ap5=7.0 ap7=1.5,1547474058,24,322.0,,800.0,50.0,26.8,1.2,200.0,,,,,310.1377134009434,807.6447831186879
2667,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0445um (5a) ap5=7.0 ap7=1.5 (bg5ab) ap5=7.0 ap7=1.5,1547494295,65,445.0,,800.0,50.0,26.8,1.2,200.0,,,,,3763.4999869787066,774.2705527164616
2668,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0445um (5a) ap5=7.0 ap7=1.5 (bg5ab) ap5=7.0 ap7=1.5,1547492515,24,445.0,,800.0,50.0,26.8,1.2,200.0,,,,,1551.7541478412952,697.6173489766271
2669,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0445um (5a) ap5=7.0 ap7=1.5 (bg5ab) ap5=7.0 ap7=1.5,1547493955,60,445.0,,800.0,50.0,26.8,1.2,200.0,,,,,975.4779909882186,754.6886595328147
2670,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0445um (5a) ap5=7.0 ap7=1.5 (bg5ab) ap5=7.0 ap7=1.5,1547491695,8,445.0,,800.0,50.0,26.8,1.2,200.0,,,,,2083.916323443762,743.0874063621491
2671,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0445um (5a) ap5=7.0 ap7=1.5 (bg5ab) ap5=7.0 ap7=1.5,1547492655,31,445.0,,800.0,50.0,26.8,1.2,200.0,,,,,2022.944314719194,840.8646815238877
2672,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0445um (5a) ap5=7.0 ap7=1.5 (bg5ab) ap5=7.0 ap7=1.5,1547493935,59,445.0,,800.0,50.0,26.8,1.2,200.0,,,,,2414.266344532576,686.5364458109525
2673,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0445um (5a) ap5=7.0 ap7=1.5 (bg5ab) ap5=7.0 ap7=1.5,1547492195,20,445.0,,800.0,50.0,26.8,1.2,200.0,,,,,4043.4942302456266,485.1881768968806
2674,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0445um (5a) ap5=7.0 ap7=1.5 (bg5ab) ap5=7.0 ap7=1.5,1547492115,17,445.0,,800.0,50.0,26.8,1.2,200.0,,,,,1997.7464710346903,737.9966833433723
2675,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0445um (5a) ap5=7.0 ap7=1.5 (bg5ab) ap5=7.0 ap7=1.5,1547493055,39,445.0,,800.0,50.0,26.8,1.2,200.0,,,,,6641.706692172132,593.8482680115224
2676,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0445um (5a) ap5=7.0 ap7=1.5 (bg5ab) ap5=7.0 ap7=1.5,1547493995,62,445.0,,800.0,50.0,26.8,1.2,200.0,,,,,1466.6776507363484,694.9370257478358
2677,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0445um (5a) ap5=7.0 ap7=1.5 (bg5ab) ap5=7.0 ap7=1.5,1547493495,49,445.0,,800.0,50.0,26.8,1.2,200.0,,,,,3143.278246088534,688.1542814096289
2678,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0445um (5a) ap5=7.0 ap7=1.5 (bg5ab) ap5=7.0 ap7=1.5,1547492575,27,445.0,,800.0,50.0,26.8,1.2,200.0,,,,,2308.200794952568,717.6021685367703
2679,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0445um (5a) ap5=7.0 ap7=1.5 (bg5ab) ap5=7.0 ap7=1.5,1547492155,18,445.0,,800.0,50.0,26.8,1.2,200.0,,,,,2681.667927223722,582.3151546421763
2680,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0445um (5a) ap5=7.0 ap7=1.5 (bg5ab) ap5=7.0 ap7=1.5,1547494475,74,445.0,,800.0,50.0,26.8,1.2,200.0,,,,,3795.247515501545,599.7241371406462
2681,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0445um (5a) ap5=7.0 ap7=1.5 (bg5ab) ap5=7.0 ap7=1.5,1547492055,14,445.0,,800.0,50.0,26.8,1.2,200.0,,,,,1724.2426105371098,716.21107722262
2682,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0445um (5a) ap5=7.0 ap7=1.5 (bg5ab) ap5=7.0 ap7=1.5,1547493415,45,445.0,,800.0,50.0,26.8,1.2,200.0,,,,,2107.6059151116983,606.0019935403782
2683,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0445um (5a) ap5=7.0 ap7=1.5 (bg5ab) ap5=7.0 ap7=1.5,1547493095,41,445.0,,800.0,50.0,26.8,1.2,200.0,,,,,2531.5648612495715,652.2530586275816
2684,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0445um (5a) ap5=7.0 ap7=1.5 (bg5ab) ap5=7.0 ap7=1.5,1547491735,10,445.0,,800.0,50.0,26.8,1.2,200.0,,,,,1104.4652784689354,956.2308288377884
2685,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0445um (5a) ap5=7.0 ap7=1.5 (bg5ab) ap5=7.0 ap7=1.5,1547493555,52,445.0,,800.0,50.0,26.8,1.2,200.0,,,,,1772.1436097284147,851.0624685853957
2686,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0445um (5a) ap5=7.0 ap7=1.5 (bg5ab) ap5=7.0 ap7=1.5,1547493895,57,445.0,,800.0,50.0,26.8,1.2,200.0,,,,,3278.5075599463744,734.9295733287678
2687,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0445um (5a) ap5=7.0 ap7=1.5 (bg5ab) ap5=7.0 ap7=1.5,1547493115,42,445.0,,800.0,50.0,26.8,1.2,200.0,,,,,1030.9996529957714,808.2638242216698
2688,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0445um (5a) ap5=7.0 ap7=1.5 (bg5ab) ap5=7.0 ap7=1.5,1547491575,2,445.0,,800.0,50.0,26.8,1.2,200.0,,,,,716.9941873055473,838.4599880553745
2689,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0445um (5a) ap5=7.0 ap7=1.5 (bg5ab) ap5=7.0 ap7=1.5,1547491555,1,445.0,,800.0,50.0,26.8,1.2,200.0,,,,,1486.4417529869772,782.8707216556643
2690,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0445um (5a) ap5=7.0 ap7=1.5 (bg5ab) ap5=7.0 ap7=1.5,1547492175,19,445.0,,800.0,50.0,26.8,1.2,200.0,,,,,1860.5771973276223,762.7228153101303
2691,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0445um (5a) ap5=7.0 ap7=1.5 (bg5ab) ap5=7.0 ap7=1.5,1547493455,47,445.0,,800.0,50.0,26.8,1.2,200.0,,,,,1005.9047463989832,795.3119130603702
2692,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0445um (5a) ap5=7.0 ap7=1.5 (bg5ab) ap5=7.0 ap7=1.5,1547493075,40,445.0,,800.0,50.0,26.8,1.2,200.0,,,,,1734.0071628514695,699.4173515571805
2693,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0445um (5a) ap5=7.0 ap7=1.5 (bg5ab) ap5=7.0 ap7=1.5,1547493975,61,445.0,,800.0,50.0,26.8,1.2,200.0,,,,,505.4079807486586,737.3635974311773
2694,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0445um (5a) ap5=7.0 ap7=1.5 (bg5ab) ap5=7.0 ap7=1.5,1547492555,26,445.0,,800.0,50.0,26.8,1.2,200.0,,,,,1867.8044938997696,759.0074380505988
2695,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0445um (5a) ap5=7.0 ap7=1.5 (bg5ab) ap5=7.0 ap7=1.5,1547492035,13,445.0,,800.0,50.0,26.8,1.2,200.0,,,,,1104.5269541967257,843.0902405927627
2696,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0445um (5a) ap5=7.0 ap7=1.5 (bg5ab) ap5=7.0 ap7=1.5,1547491595,3,445.0,,800.0,50.0,26.8,1.2,200.0,,,,,183.68973200619573,844.2624473296719
2697,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0445um (5a) ap5=7.0 ap7=1.5 (bg5ab) ap5=7.0 ap7=1.5,1547492015,12,445.0,,800.0,50.0,26.8,1.2,200.0,,,,,1773.8824277140277,644.0394647953884
2698,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0445um (5a) ap5=7.0 ap7=1.5 (bg5ab) ap5=7.0 ap7=1.5,1547491635,5,445.0,,800.0,50.0,26.8,1.2,200.0,,,,,1354.6968498963108,845.3423474734153
2699,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0445um (5a) ap5=7.0 ap7=1.5 (bg5ab) ap5=7.0 ap7=1.5,1547492935,33,445.0,,800.0,50.0,26.8,1.2,200.0,,,,,859.3573714439917,742.107253496557
2700,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0445um (5a) ap5=7.0 ap7=1.5 (bg5ab) ap5=7.0 ap7=1.5,1547491655,6,445.0,,800.0,50.0,26.8,1.2,200.0,,,,,651.2154383544417,677.6473110422426
2701,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0445um (5a) ap5=7.0 ap7=1.5 (bg5ab) ap5=7.0 ap7=1.5,1547492095,16,445.0,,800.0,50.0,26.8,1.2,200.0,,,,,2356.854303011093,703.5842014039725
2702,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0445um (5a) ap5=7.0 ap7=1.5 (bg5ab) ap5=7.0 ap7=1.5,1547494355,68,445.0,,800.0,50.0,26.8,1.2,200.0,,,,,1728.550216532954,673.7860015319928
2703,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0445um (5a) ap5=7.0 ap7=1.5 (bg5ab) ap5=7.0 ap7=1.5,1547493915,58,445.0,,800.0,50.0,26.8,1.2,200.0,,,,,2312.826314085995,690.6135905087174
2704,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0445um (5a) ap5=7.0 ap7=1.5 (bg5ab) ap5=7.0 ap7=1.5,1547493515,50,445.0,,800.0,50.0,26.8,1.2,200.0,,,,,4039.2737158475975,644.2036890675254
2705,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0445um (5a) ap5=7.0 ap7=1.5 (bg5ab) ap5=7.0 ap7=1.5,1547493575,53,445.0,,800.0,50.0,26.8,1.2,200.0,,,,,3323.464062245017,504.2476919367728
2706,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0445um (5a) ap5=7.0 ap7=1.5 (bg5ab) ap5=7.0 ap7=1.5,1547492975,35,445.0,,800.0,50.0,26.8,1.2,200.0,,,,,783.2144996411733,699.7131099577822
2707,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0445um (5a) ap5=7.0 ap7=1.5 (bg5ab) ap5=7.0 ap7=1.5,1547491615,4,445.0,,800.0,50.0,26.8,1.2,200.0,,,,,842.1492128442202,777.0651922292924
2708,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0445um (5a) ap5=7.0 ap7=1.5 (bg5ab) ap5=7.0 ap7=1.5,1547493015,37,445.0,,800.0,50.0,26.8,1.2,200.0,,,,,1196.689461675086,748.5737521013901
2709,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0445um (5a) ap5=7.0 ap7=1.5 (bg5ab) ap5=7.0 ap7=1.5,1547494395,70,445.0,,800.0,50.0,26.8,1.2,200.0,,,,,2945.550684797073,682.0460076704735
2710,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0445um (5a) ap5=7.0 ap7=1.5 (bg5ab) ap5=7.0 ap7=1.5,1547492535,25,445.0,,800.0,50.0,26.8,1.2,200.0,,,,,1255.3550270756202,752.5087661015597
2711,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0445um (5a) ap5=7.0 ap7=1.5 (bg5ab) ap5=7.0 ap7=1.5,1547494315,66,445.0,,800.0,50.0,26.8,1.2,200.0,,,,,2910.7813780899487,676.6152855102462
2712,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0445um (5a) ap5=7.0 ap7=1.5 (bg5ab) ap5=7.0 ap7=1.5,1547491715,9,445.0,,800.0,50.0,26.8,1.2,200.0,,,,,2697.2464518982106,616.6595505915359
2713,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0445um (5a) ap5=7.0 ap7=1.5 (bg5ab) ap5=7.0 ap7=1.5,1547493855,55,445.0,,800.0,50.0,26.8,1.2,200.0,,,,,3219.1102609591667,617.6681037188172
2714,2017-11-26T2300 18.0nm 70uJ 7Und. KOAS=1.5mm 0445um (5a) ap5=7.0 ap7=1.5 (bg5ab) ap5=7.0 ap7=1.5,1547494335,67,445.0,,800.0,50.0,26.8,1.2,200.0,,,,,1252.1078262094466,715.9298910118068
